body_0_w,body_0_x,body_0_y,body_0_z,body_1_w,body_1_x,body_1_y,body_1_z,body_2_w,body_2_x,body_2_y,body_2_z,body_3_w,body_3_x,body_3_y,body_3_z,body_4_w,body_4_x,body_4_y,body_4_z,body_5_w,body_5_x,body_5_y,body_5_z,body_6_w,body_6_x,body_6_y,body_6_z,body_7_w,body_7_x,body_7_y,body_7_z,body_8_w,body_8_x,body_8_y,body_8_z,body_9_w,body_9_x,body_9_y,body_9_z,body_10_w,body_10_x,body_10_y,body_10_z,body_11_w,body_11_x,body_11_y,body_11_z,body_12_w,body_12_x,body_12_y,body_12_z,body_13_w,body_13_x,body_13_y,body_13_z
0.734511,0.006474,-0.001794,-0.678563,0.730907,-0.037406,-0.181919,-0.656720,0.824902,0.107603,0.072384,-0.550199,0.828289,0.076119,0.117642,-0.542497,0.700707,-0.210674,-0.029252,-0.681006,-0.551795,-0.145024,-0.183733,0.800458,-0.572197,-0.037622,-0.082617,0.815077,0.735471,0.012410,0.067202,-0.674101,-0.600254,0.256104,0.449937,0.609641,-0.497761,-0.360061,0.313225,0.724210,0.564456,0.448297,-0.411227,-0.557953,0.652740,-0.459585,0.071295,-0.598021,0.699756,-0.275453,0.472949,-0.459114,-0.553134,0.430975,-0.393315,0.594648
0.733062,0.003365,0.000371,-0.680154,0.730379,-0.034790,-0.189892,-0.655193,0.828370,0.110257,0.070243,-0.544713,0.833301,0.062938,0.100579,-0.539937,0.697634,-0.219070,-0.016345,-0.681945,-0.548040,-0.119001,-0.181369,0.807834,-0.565335,-0.029350,-0.105575,0.817551,0.734100,0.019784,0.057573,-0.676307,-0.576235,0.276437,0.477182,0.603185,-0.469777,-0.427848,0.354813,0.685830,-0.530021,-0.491430,0.442778,0.530586,0.626624,-0.494619,0.052259,-0.599970,0.677611,-0.302232,0.501165,-0.445346,-0.538249,0.460436,-0.414816,0.571152
0.732497,-0.001367,0.001666,-0.680767,0.730896,-0.030958,-0.200864,-0.651527,0.835550,0.112452,0.068754,-0.533370,0.841542,0.045190,0.075373,-0.532996,0.696252,-0.224881,-0.007872,-0.681615,-0.549321,-0.097638,-0.180305,0.810064,-0.563698,-0.026140,-0.119205,0.816916,0.733952,0.024405,0.050809,-0.676858,-0.558211,0.291304,0.501089,0.593676,-0.441024,-0.485955,0.398387,0.640807,0.496013,0.529965,-0.477448,-0.495128,-0.594063,0.535670,-0.035168,0.599091,0.648269,-0.335576,0.533119,-0.427690,-0.517684,0.496132,-0.437101,0.542954
0.732359,-0.006911,0.002526,-0.680879,0.731949,-0.026482,-0.213244,-0.646589,0.844477,0.113971,0.067738,-0.518923,0.850460,0.025412,0.045668,-0.523438,0.695708,-0.229415,-0.001619,-0.680703,-0.553104,-0.078763,-0.179780,0.809662,-0.564646,-0.025424,-0.128249,0.814911,0.734373,0.027684,0.045508,-0.676652,-0.543170,0.303494,0.523118,0.582413,-0.411887,-0.537649,0.440609,0.589191,0.462381,0.565424,-0.511243,-0.452912,-0.555860,0.577649,-0.018956,0.597480,0.611937,-0.367620,0.567236,-0.410648,-0.490716,0.530534,-0.461743,0.514320
0.733491,-0.014254,0.003543,-0.679541,0.734533,-0.023180,-0.232652,-0.637022,0.857386,0.116281,0.074468,-0.495806,0.863020,0.013514,0.020426,-0.504577,0.698235,-0.229350,0.003603,-0.678125,-0.562990,-0.059849,-0.179378,0.804540,-0.573963,-0.015759,-0.122062,0.809580,0.728422,0.037902,0.038386,-0.683001,-0.519011,0.319065,0.528589,0.591117,-0.396877,-0.551244,0.465649,0.567266,0.450166,0.570332,-0.513112,-0.456932,-0.508020,0.614742,0.020276,0.602990,0.578478,-0.400721,0.589718,-0.396256,-0.475123,0.554763,-0.472833,0.492874
0.734895,-0.022233,0.005348,-0.677795,0.737800,-0.019716,-0.253353,-0.625359,0.869383,0.118721,0.082294,-0.472553,0.874641,0.004743,-0.000319,-0.484747,0.701770,-0.227464,0.008334,-0.675063,-0.573669,-0.043882,-0.179341,0.798007,-0.583431,-0.012798,-0.119625,0.803203,0.722946,0.047270,0.032791,-0.688505,-0.497513,0.332364,0.531858,0.599285,0.386628,0.559097,-0.485870,-0.549418,0.442184,0.572583,-0.512536,-0.462525,-0.462574,0.643644,0.056882,0.607052,0.544960,-0.425320,0.606201,-0.393244,-0.457818,0.569941,-0.482102,0.482853
0.736863,-0.031483,0.008727,-0.675252,0.742391,-0.015942,-0.276761,-0.609921,0.880172,0.123192,0.091749,-0.449113,0.885785,0.002057,-0.011672,-0.463944,0.707312,-0.221891,0.012109,-0.671064,-0.585822,-0.033584,-0.180317,0.789411,-0.592525,-0.022626,-0.124997,0.795474,0.718386,0.055151,0.030774,-0.692772,-0.482399,0.341633,0.531455,0.606741,0.384095,0.558115,-0.495514,-0.543548,0.440140,0.570945,-0.505357,-0.474249,-0.429417,0.661720,0.089729,0.608010,0.520185,-0.443687,0.607166,-0.404844,-0.446667,0.576078,-0.479587,0.488487
0.739438,-0.039055,0.011816,-0.671987,0.747292,-0.015706,-0.298121,-0.593660,0.886029,0.128525,0.098205,-0.434499,0.892204,0.004106,-0.017296,-0.451282,0.713920,-0.212804,0.016647,-0.666900,-0.593748,-0.029712,-0.180324,0.783622,-0.598300,-0.043380,-0.103520,0.793371,0.717836,0.059455,0.027433,-0.693126,-0.469766,0.350335,0.534796,0.608751,0.384877,0.554660,-0.505795,-0.537023,0.440441,0.567428,-0.502822,-0.480839,-0.409568,0.671064,0.114781,0.607251,0.510425,-0.459752,0.595332,-0.416742,-0.447329,0.580308,-0.466511,0.495486
0.742294,-0.045786,0.014760,-0.668345,0.752365,-0.017040,-0.318202,-0.576545,0.889819,0.134797,0.103355,-0.423522,0.896742,0.008664,-0.019722,-0.442028,0.720783,-0.201917,0.021685,-0.662745,-0.599283,-0.029068,-0.179975,0.779503,-0.601358,-0.069733,-0.068526,0.792975,0.719280,0.062017,0.023561,-0.691546,-0.458267,0.358604,0.539924,0.608174,0.387072,0.550009,-0.516319,-0.530170,0.441657,0.563061,-0.502685,-0.484983,-0.396704,0.676181,0.135949,0.605741,0.508340,-0.475075,0.576811,-0.427998,-0.454255,0.584133,-0.447772,0.501937
0.744701,-0.058761,0.018405,-0.664552,0.758750,-0.023791,-0.326650,-0.563056,0.888095,0.140528,0.106152,-0.424584,0.895355,0.013793,-0.023250,-0.444532,0.726382,-0.197202,0.022320,-0.658013,-0.600165,-0.034578,-0.181033,0.778353,-0.607410,-0.061373,-0.045512,0.790706,0.722609,0.058875,0.017475,-0.688524,-0.446028,0.370277,0.549765,0.601426,0.392465,0.538999,-0.531438,-0.522518,0.446180,0.552453,-0.512661,-0.482594,-0.384887,0.682002,0.159978,0.600951,0.509625,-0.497140,0.552488,-0.433465,-0.459131,0.598103,-0.422443,0.503005
0.746801,-0.074197,0.022613,-0.660509,0.766075,-0.032628,-0.340720,-0.544035,0.885190,0.152226,0.111511,-0.425242,0.893158,0.012203,-0.026180,-0.448814,0.730881,-0.198202,0.019158,-0.652811,-0.596595,-0.050876,-0.188581,0.778411,-0.611903,-0.049200,-0.022126,0.789091,0.725270,0.056912,0.011847,-0.686006,-0.431323,0.383003,0.558945,0.595693,-0.397387,-0.527844,0.547345,0.513690,0.449662,0.542628,-0.521642,-0.480883,-0.371344,0.687565,0.184783,0.595998,0.509672,-0.519586,0.526679,-0.439174,-0.464725,0.610973,-0.397578,0.502667
0.748306,-0.094553,0.027947,-0.655986,0.775442,-0.045384,-0.365348,-0.512983,0.880499,0.176445,0.122532,-0.422582,0.889982,-0.001373,-0.027449,-0.455167,0.733852,-0.210627,0.008147,-0.645780,-0.584887,-0.088982,-0.208371,0.778826,-0.613986,-0.029619,0.001805,0.788759,0.726724,0.057236,0.007023,-0.684505,-0.412013,0.398111,0.566921,0.591907,-0.401992,-0.516279,0.564789,0.502863,0.451967,0.534478,-0.528293,-0.480588,-0.354519,0.693062,0.211323,0.591036,-0.507892,0.543043,-0.498166,0.446072,-0.472315,0.621962,-0.373762,0.500384
0.748433,-0.109900,0.029214,-0.653389,0.781183,-0.061124,-0.387158,-0.485929,0.875920,0.196615,0.133804,-0.419766,0.888045,0.000035,-0.024631,-0.459097,0.733472,-0.228396,-0.005477,-0.640175,-0.575201,-0.122754,-0.227199,0.776181,-0.613357,-0.025919,0.010639,0.789309,0.727994,0.051924,0.006918,-0.683579,-0.403778,0.410044,0.568559,0.587851,-0.409657,-0.508684,0.570690,0.497730,0.457032,0.529918,-0.524953,-0.484493,-0.346352,0.699050,0.228210,0.582486,-0.503526,0.561092,-0.481996,0.446450,-0.477522,0.630496,-0.362596,0.492922
0.747882,-0.122740,0.028447,-0.651766,0.784792,-0.078401,-0.407277,-0.460522,0.871685,0.214891,0.144946,-0.415907,0.887257,0.009236,-0.020306,-0.460735,0.731154,-0.248767,-0.020450,-0.634910,-0.566378,-0.154073,-0.245527,0.771488,-0.611813,-0.030188,0.011971,0.790335,0.728962,0.043814,0.009203,-0.683089,-0.401052,0.420631,0.567031,0.583697,-0.418868,-0.502983,0.570881,0.495633,0.463530,0.526940,-0.516524,-0.490588,-0.342651,0.705384,0.240116,0.572160,-0.498089,0.576335,-0.472196,0.443595,-0.481641,0.637621,-0.358044,0.482977
0.750408,-0.129135,0.020642,-0.647909,0.785417,-0.092610,-0.419821,-0.445301,0.869200,0.223215,0.152862,-0.413883,0.887383,0.016942,-0.014788,-0.460484,0.730329,-0.261796,-0.028733,-0.630283,-0.561687,-0.171974,-0.258689,0.766819,-0.612281,-0.033080,0.010176,0.789883,0.733819,0.037281,0.008285,-0.678270,-0.399736,0.425581,0.568550,0.579519,-0.425205,-0.500072,0.571381,0.492597,0.467898,0.525787,-0.511574,-0.492859,-0.344812,0.706899,0.249878,0.564765,-0.498028,0.586341,-0.464372,0.438783,-0.488269,0.641489,-0.354265,0.473899
0.753026,-0.134079,0.013794,-0.644038,0.785650,-0.104048,-0.429003,-0.433457,0.866910,0.230463,0.160591,-0.411783,0.887517,0.021684,-0.009445,-0.460168,0.729932,-0.271953,-0.034626,-0.626133,-0.557894,-0.186227,-0.270874,0.762038,-0.613622,-0.034423,0.008087,0.788808,0.738761,0.031711,0.005257,-0.673201,-0.396865,0.429341,0.571331,0.575973,-0.430239,-0.497843,0.573263,0.488278,0.471160,0.525179,-0.508646,-0.493432,-0.346344,0.707225,0.258828,0.559363,-0.498770,0.594345,-0.456669,0.435243,-0.494930,0.643951,-0.350537,0.466364
0.755954,-0.136146,0.008865,-0.640250,0.785939,-0.110113,-0.431707,-0.428723,0.864586,0.235054,0.168463,-0.410927,0.887293,0.019271,-0.003500,-0.460790,0.730858,-0.276525,-0.035640,-0.622984,-0.556329,-0.193258,-0.281344,0.757624,-0.616795,-0.032616,0.005341,0.786430,0.744040,0.028258,-0.002002,-0.667534,-0.391096,0.430520,0.576592,0.573793,-0.432625,-0.497221,0.577785,0.481427,0.472235,0.526039,-0.509573,-0.490523,-0.346806,0.705159,0.266351,0.558152,-0.500802,0.597833,-0.449868,0.435215,-0.501263,0.642956,-0.347548,0.463199
0.758611,-0.134447,0.005827,-0.637495,0.785716,-0.111942,-0.430081,-0.430289,0.862460,0.236667,0.175411,-0.411560,0.887016,0.015177,0.004144,-0.461471,0.732533,-0.275882,-0.033965,-0.621394,-0.558344,-0.192862,-0.288456,0.753557,-0.621509,-0.031158,0.001016,0.782787,0.747915,0.023802,-0.009501,-0.663299,-0.385955,0.432004,0.578448,0.574290,-0.434265,-0.497900,0.580043,0.476508,0.472319,0.528256,-0.506658,-0.491079,-0.349337,0.702532,0.273645,0.556355,-0.502907,0.600294,-0.444579,0.434835,-0.509471,0.639499,-0.346822,0.459559
0.761129,-0.130864,0.003734,-0.635251,0.785322,-0.111653,-0.426194,-0.434928,0.860419,0.236754,0.182062,-0.412893,0.886702,0.010218,0.012792,-0.462052,0.734617,-0.272645,-0.030927,-0.620521,-0.562298,-0.188786,-0.293855,0.749554,-0.627056,-0.029921,-0.004064,0.778389,0.751045,0.018880,-0.017195,-0.659757,-0.381106,0.433616,0.578626,0.576132,-0.435542,-0.499229,0.581197,0.472528,0.471932,0.531119,-0.501823,-0.493323,-0.352989,0.699514,0.280957,0.554205,-0.504851,0.601973,-0.440278,0.434637,-0.518421,0.634624,-0.347377,0.455874
0.762600,-0.122908,-0.000645,-0.635086,0.783454,-0.100657,-0.411298,-0.454865,0.860069,0.227952,0.181368,-0.418837,0.886002,0.007851,0.020807,-0.463147,0.736626,-0.260599,-0.018809,-0.623792,-0.569011,-0.169106,-0.287594,0.751611,-0.629015,-0.029508,-0.011615,0.776746,0.752788,0.013680,-0.024269,-0.657673,-0.370050,0.441246,0.571009,0.585076,-0.433554,-0.498503,0.583671,0.472074,0.467193,0.532483,-0.493970,-0.504169,-0.365192,0.692593,0.292417,0.549038,-0.507960,0.601001,-0.438408,0.434249,-0.534943,0.620669,-0.353532,0.451243
0.762870,-0.114232,-0.005224,-0.636360,0.780609,-0.088901,-0.394317,-0.476718,0.860048,0.217926,0.179732,-0.424879,0.885395,0.006346,0.029576,-0.463855,0.737370,-0.248560,-0.005244,-0.628073,-0.574357,-0.147414,-0.278231,0.755626,-0.628032,-0.030261,-0.019786,0.777348,0.753259,0.006959,-0.028796,-0.657056,-0.361268,0.450102,0.560227,0.594171,-0.432779,-0.497717,0.583272,0.474104,0.463599,0.532950,-0.483709,-0.516784,-0.376928,0.687615,0.301757,0.542266,-0.509199,0.600978,-0.438527,0.432708,-0.549098,0.607970,-0.361213,0.445410
0.760767,-0.104123,-0.010203,-0.640537,0.775583,-0.075623,-0.373824,-0.502999,0.860371,0.205695,0.175454,-0.432050,0.884527,0.006600,0.039315,-0.464783,0.735558,-0.236435,0.011149,-0.634767,-0.576978,-0.120843,-0.263977,0.763420,-0.621653,-0.032981,-0.030067,0.782020,0.751330,-0.002824,-0.028025,-0.659325,-0.357220,0.461897,0.543102,0.603394,-0.434469,-0.496696,0.576953,0.481306,-0.462972,-0.531875,0.467928,0.532739,-0.388149,0.686738,0.306772,0.532562,-0.506744,0.602838,-0.442638,0.428798,-0.558583,0.597848,-0.372520,0.437940
0.755398,-0.092978,-0.013975,-0.648486,0.767180,-0.070579,-0.355787,-0.529027,0.855981,0.198328,0.173078,-0.444980,0.880369,0.013190,0.065553,-0.469553,0.728646,-0.232262,0.024426,-0.643842,-0.573920,-0.095475,-0.249775,0.774024,-0.607519,-0.042793,-0.046106,0.791810,0.747039,-0.009491,-0.027285,-0.664153,-0.352857,0.471740,0.525542,0.613807,-0.433874,-0.497219,0.570748,0.488644,-0.461891,-0.530058,0.452870,0.548273,-0.398283,0.684445,0.313284,0.524174,-0.504927,0.603939,-0.445122,0.426816,-0.567637,0.587439,-0.380195,0.433769
0.748248,-0.081299,-0.017141,-0.658195,0.757010,-0.069198,-0.338550,-0.554556,0.849041,0.193394,0.172462,-0.460417,0.873621,0.023878,0.100369,-0.475545,0.719143,-0.231837,0.036416,-0.654033,-0.567944,-0.070274,-0.236589,0.785192,-0.589135,-0.056496,-0.065097,0.803424,0.741616,-0.014573,-0.026443,-0.670144,-0.348364,0.480430,0.507591,0.624645,-0.432006,-0.498682,0.564519,0.495990,-0.460569,-0.528094,0.437852,0.563275,-0.408061,0.681365,0.320460,0.516268,-0.503507,0.604722,-0.446860,0.425567,-0.576596,0.576918,-0.386021,0.430919
0.737010,-0.070800,-0.018020,-0.671922,0.743788,-0.073320,-0.323211,-0.580464,0.836103,0.194133,0.167202,-0.485065,0.859738,0.017134,0.096085,-0.501323,0.699597,-0.252212,0.041948,-0.667228,-0.538431,-0.060260,-0.225317,0.809749,-0.550912,-0.060871,-0.088788,0.827592,0.736297,-0.014637,-0.023579,-0.676089,-0.347709,0.483613,0.499021,0.629440,-0.427724,-0.497147,0.563105,0.502802,-0.457006,-0.524579,0.431538,0.574227,-0.413629,0.679278,0.322797,0.513123,-0.502433,0.602983,-0.449937,0.426063,0.581204,-0.568504,0.391272,-0.431174
0.725156,-0.061437,-0.019218,-0.685569,0.730428,-0.074508,-0.309334,-0.604348,0.823713,0.196232,0.160693,-0.507118,0.845942,0.013042,0.082013,-0.526770,-0.677093,0.276087,-0.049351,0.680357,-0.498254,-0.057461,-0.214093,0.838215,-0.505933,-0.058943,-0.107330,0.853837,0.731051,-0.015384,-0.018775,-0.681891,-0.348673,0.487284,0.491103,0.632297,-0.425202,-0.494910,0.560753,0.509730,-0.454915,-0.520514,0.424495,0.584741,-0.418820,0.678715,0.323269,0.509345,-0.500382,0.602038,-0.454109,0.425386,0.584368,-0.561400,0.397886,-0.430152
0.712400,-0.054381,-0.021062,-0.699346,0.717116,-0.070808,-0.299683,-0.625237,0.812950,0.201316,0.150088,-0.525412,0.832150,0.013738,0.046320,-0.552442,-0.649262,0.307084,-0.059551,0.693262,-0.438659,-0.070297,-0.199136,0.873488,-0.448557,-0.042815,-0.116726,0.885064,0.725814,-0.017496,-0.010024,-0.687595,-0.352086,0.492634,0.484954,0.631005,-0.426530,-0.490503,0.557337,0.516579,-0.455761,-0.514212,0.417443,0.594650,-0.423209,0.681289,0.319853,0.504415,-0.496317,0.602544,-0.460589,0.422455,0.584566,-0.556844,0.407506,-0.426786
-0.701349,0.049287,0.025215,0.710665,0.705371,-0.065341,-0.293786,-0.641772,0.804264,0.206434,0.137356,-0.540072,0.819267,0.019157,0.008087,-0.573035,-0.621191,0.337283,-0.067319,0.704152,-0.384686,-0.094143,-0.186127,0.899172,-0.399095,-0.027090,-0.119793,0.908647,0.721227,-0.020993,0.000600,-0.692380,-0.357995,0.498344,0.478993,0.627741,-0.430238,-0.486072,0.551781,0.523610,-0.458722,-0.508374,0.408927,0.603249,-0.426367,0.686226,0.313056,0.499301,-0.490928,0.603824,-0.468667,0.418017,0.582522,-0.554007,0.419516,-0.421604
-0.691102,0.045172,0.030519,0.720699,0.694359,-0.058892,-0.289874,-0.656026,0.796388,0.211545,0.123462,-0.552966,0.806172,0.026493,-0.031662,-0.590239,-0.591998,0.366383,-0.074335,0.713986,-0.334248,-0.124890,-0.170924,0.918404,-0.352862,-0.012487,-0.119655,0.927909,0.716762,-0.025146,0.012168,-0.696758,-0.364680,0.504450,0.473247,0.623358,-0.435131,-0.481263,0.545514,0.530529,-0.462447,-0.502250,0.400117,0.611387,-0.428815,0.692305,0.304440,0.494114,-0.484855,0.605385,-0.477537,0.412775,0.579270,-0.551861,0.432716,-0.415515
-0.683178,0.044014,0.037282,0.727970,0.685578,-0.055620,-0.283982,-0.668014,0.786471,0.214330,0.108481,-0.568998,0.791584,0.026393,-0.055422,-0.607969,-0.569957,0.385495,-0.066750,0.722556,-0.312888,-0.151275,-0.158903,0.924103,-0.333655,-0.009281,-0.100199,0.937309,0.711630,-0.030276,0.021768,-0.701564,-0.369795,0.510902,0.468009,0.619030,-0.439665,-0.475768,0.540580,0.536762,-0.465342,-0.496076,0.394806,0.617652,-0.427017,0.700391,0.294155,0.490492,-0.477678,0.607341,-0.485710,0.408713,0.573332,-0.552231,0.444739,-0.410534
-0.676011,0.041926,0.044174,0.734371,-0.677253,0.052769,0.277584,0.679331,0.776190,0.216142,0.094992,-0.584626,0.778304,0.019046,-0.061059,-0.624622,-0.549376,0.401416,-0.054530,0.730806,-0.300687,-0.176553,-0.148957,0.925326,-0.323072,-0.006918,-0.074312,0.943427,0.706416,-0.034712,0.030450,-0.706289,-0.373587,0.517130,0.463490,0.614969,-0.443724,-0.470205,0.536802,0.542089,-0.467645,-0.490653,0.390286,0.623093,-0.423958,0.708338,0.283858,0.487793,-0.471276,0.609330,-0.492761,0.404725,0.567908,-0.552593,0.456115,-0.405069
-0.670488,0.037986,0.051331,0.739167,-0.669997,0.051118,0.270072,0.689602,0.765840,0.216492,0.084295,-0.599595,0.768485,-0.000659,-0.030373,-0.639147,-0.532549,0.412434,-0.033118,0.738372,-0.305132,-0.197009,-0.146297,0.920152,-0.329859,-0.004907,-0.035357,0.943355,-0.701456,0.037909,-0.037269,0.710727,-0.375255,0.522778,0.460541,0.611382,-0.447130,-0.464846,0.535020,0.545661,-0.469484,-0.485586,0.389169,0.626368,-0.418551,0.716106,0.273838,0.486847,-0.466534,0.611738,-0.497438,0.400846,0.563682,-0.553358,0.466094,-0.398515
-0.668379,0.031518,0.055736,0.741060,-0.665723,0.053455,0.272258,0.692699,0.762738,0.218797,0.084595,-0.602663,0.766786,-0.010070,-0.010023,-0.641746,-0.527052,0.412263,-0.013110,0.743024,-0.316672,-0.210349,-0.144174,0.913612,-0.341966,-0.009236,-0.004617,0.939655,-0.699137,0.042685,-0.043895,0.712361,-0.375301,0.530467,0.458389,0.606328,-0.451786,-0.457168,0.534731,0.548589,-0.472129,-0.478721,0.388932,0.629804,-0.415463,0.723046,0.265242,0.483985,-0.461807,0.614598,-0.502202,0.395974,0.559244,-0.554935,0.475304,-0.391636
-0.667965,0.023786,0.058763,0.741488,-0.662722,0.057896,0.279306,0.692413,0.763168,0.222209,0.090243,-0.600045,0.769111,-0.014723,0.004824,-0.638927,-0.527028,0.406834,0.005890,0.746118,-0.331564,-0.219562,-0.142144,0.906451,-0.356359,-0.016565,0.022149,0.933940,-0.698232,0.048309,-0.050403,0.712459,-0.374597,0.539073,0.456785,0.600354,-0.457214,-0.448369,0.535093,0.550996,-0.475389,-0.470544,0.389621,0.633079,-0.413461,0.729597,0.257619,0.479970,-0.457013,0.617868,-0.506784,0.390575,-0.554454,0.556936,-0.484102,0.384770
-0.672938,0.012490,0.067363,0.736519,-0.661115,0.073869,0.296088,0.685421,0.765936,0.229232,0.113093,-0.589920,0.775067,-0.018740,0.010491,-0.631514,-0.523735,0.408237,0.012153,0.747594,-0.338003,-0.219120,-0.147771,0.903274,-0.366107,-0.001113,0.020272,0.930351,-0.704130,0.053718,-0.058576,0.705609,-0.375245,0.547145,0.456952,0.592468,-0.464897,-0.440147,0.534420,0.551848,-0.481834,-0.461476,0.389318,0.635065,-0.422101,0.730653,0.247010,0.476405,-0.457311,0.615801,-0.516575,0.380534,0.554538,-0.553301,0.496505,-0.373937
-0.677362,0.004599,0.076568,0.731640,-0.658723,0.088767,0.311410,0.679138,0.765991,0.237428,0.134652,-0.582027,0.778787,-0.021442,0.015857,-0.626721,-0.517030,0.414170,0.018831,0.748858,-0.342112,-0.222124,-0.155418,0.899703,-0.373511,0.008646,0.015099,0.927462,0.711393,-0.059429,0.066056,-0.697155,-0.374735,0.555253,0.457776,0.584558,-0.472401,-0.431613,0.534748,0.551899,-0.487791,-0.452305,0.389763,0.636839,-0.431872,0.730960,0.235443,0.473022,-0.457927,0.612562,-0.527409,0.370015,0.554682,-0.548144,0.509926,-0.363100
-0.680901,0.003523,0.087003,0.727181,-0.656749,0.101750,0.323546,0.673532,0.762948,0.248183,0.153896,-0.576742,0.779760,-0.021512,0.020505,-0.625373,-0.503433,0.429107,0.026440,0.749482,-0.341100,-0.232092,-0.167238,0.895442,-0.376112,0.007061,0.002674,0.926544,0.721244,-0.065597,0.072696,-0.685726,-0.372139,0.563681,0.459251,0.576944,-0.479254,-0.422354,0.536883,0.551080,-0.493233,-0.442756,0.392328,0.637783,-0.444324,0.729771,0.221409,0.470093,-0.459342,0.606809,-0.540848,0.358148,0.555643,-0.540279,0.525362,-0.351219
-0.682761,0.005541,0.092548,0.724735,-0.655792,0.110510,0.331071,0.669415,0.759777,0.256935,0.167276,-0.573360,0.779748,-0.020763,0.023532,-0.625307,-0.492804,0.441283,0.032933,0.749219,-0.339883,-0.240044,-0.176572,0.892009,-0.376900,-0.003257,-0.004501,0.926237,0.729979,-0.069518,0.075873,-0.675679,-0.367661,0.569362,0.462055,0.571978,-0.483436,-0.415627,0.540909,0.548599,-0.496631,-0.435960,0.396750,0.637092,-0.453063,0.728445,0.211272,0.468472,-0.461409,0.602684,-0.549628,0.348973,0.557267,-0.534569,0.535732,-0.341587
-0.683799,0.009106,0.095651,0.723316,-0.655508,0.117185,0.336264,0.665960,0.756687,0.264636,0.177787,-0.570775,0.779367,-0.019647,0.025773,-0.625729,-0.483742,0.452141,0.038907,0.748364,-0.338599,-0.246845,-0.184710,0.888989,-0.376560,-0.017790,-0.009123,0.926176,0.738205,-0.072270,0.077618,-0.666188,-0.362483,0.573513,0.465384,0.568425,-0.486285,-0.410430,0.545584,0.545355,-0.499332,-0.430955,0.401646,0.635316,-0.460276,0.727064,0.202942,0.467268,-0.463875,0.599429,-0.556222,0.340767,0.559237,-0.529976,0.543776,-0.332697
-0.687940,0.014791,0.096536,0.719167,-0.659428,0.122374,0.339467,0.659501,0.756095,0.268099,0.183026,-0.568283,0.780141,-0.019152,0.026518,-0.624748,-0.487171,0.455832,0.039558,0.743853,-0.340770,-0.249669,-0.190811,0.886077,-0.379500,-0.026025,-0.010762,0.924763,0.746215,-0.074801,0.075139,-0.657208,-0.355663,0.575672,0.469882,0.566848,-0.487142,-0.407046,0.551928,0.540723,-0.500130,-0.428247,0.408478,0.632155,-0.462522,0.726981,0.198361,0.467146,-0.464509,0.597676,-0.559563,0.337497,0.560045,-0.527122,0.547916,-0.329059
-0.692714,0.019540,0.095925,0.714538,0.664422,-0.125600,-0.340771,-0.653179,0.755998,0.270593,0.185176,-0.566531,0.780721,-0.017946,0.026463,-0.624061,-0.494969,0.456041,0.037613,0.738660,-0.343409,-0.252072,-0.195743,0.883298,-0.382619,-0.033068,-0.011696,0.923240,0.753303,-0.078907,0.073932,-0.648724,-0.349763,0.578833,0.473108,0.564612,-0.488498,-0.402681,0.557208,0.537342,-0.501351,-0.424463,0.413666,0.630364,-0.463658,0.728803,0.193939,0.465033,-0.462969,0.597797,-0.562850,0.333913,0.558748,-0.526600,0.552194,-0.324924
-0.698792,0.022417,0.092326,0.708987,0.671321,-0.126236,-0.338151,-0.647338,0.756468,0.270222,0.181203,-0.567364,0.780326,-0.016488,0.025097,-0.624652,-0.511359,0.449173,0.030335,0.732008,-0.346887,-0.253796,-0.198346,0.880861,-0.386159,-0.037836,-0.011195,0.921588,0.758647,-0.086184,0.074882,-0.641420,-0.345506,0.584354,0.473993,0.560791,-0.491154,-0.396014,0.560600,0.536347,-0.502957,-0.417923,0.416916,0.631313,-0.462167,0.734195,0.190260,0.459522,-0.457331,0.601461,-0.565643,0.330366,0.553663,-0.529841,0.556297,-0.321340
-0.703864,0.024474,0.086384,0.704638,0.679074,-0.121040,-0.330731,-0.644069,0.758021,0.266206,0.168847,-0.570989,0.779444,-0.012592,0.023757,-0.625895,-0.532758,0.435500,0.021782,0.725283,-0.352799,-0.251942,-0.196175,0.879530,-0.390096,-0.043280,-0.010753,0.919693,0.761934,-0.092587,0.074664,-0.636639,-0.340971,0.589204,0.474525,0.558036,-0.492690,-0.390014,0.564203,0.535557,-0.503791,-0.412483,0.419667,0.632401,-0.457034,0.740459,0.188643,0.455253,-0.451620,0.606343,-0.565682,0.329229,0.549482,-0.534277,0.556767,-0.320357
0.708401,-0.026119,-0.079267,-0.700858,0.686942,-0.113589,-0.320728,-0.642138,0.759391,0.259747,0.152427,-0.576735,0.777847,-0.008143,0.022752,-0.627988,-0.555911,0.417809,0.012276,0.718504,-0.358563,-0.248876,-0.191639,0.879072,-0.392986,-0.049378,-0.010751,0.918155,0.764211,-0.098555,0.073851,-0.633100,-0.336292,0.593689,0.474897,0.555800,-0.493664,-0.384360,0.567904,0.534836,-0.503966,-0.407327,0.422511,0.633709,-0.449955,0.747101,0.188302,0.451577,-0.445854,0.611939,-0.564153,0.329358,0.545343,-0.539288,0.555637,-0.320994
