body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
0.044209,0.175413,-0.368182,-0.172058,-0.275055,-0.439317,-0.679246,-0.407607,-0.331101,-0.125043,-0.163167,-0.239454,0.014773,0.697588,-0.274385,-0.391673,0.470114,-0.206992,-0.085373,0.405800,-0.168849,0.061139,0.151465,-0.367208,-0.320021,-0.307290,-0.298719,-0.231896,0.402029,-0.074719,0.138075,1.631872,0.480324,-0.280951,0.247067,-0.512082,0.802196,-0.216138,-1.050831,1.370171,0.442402,0.339742
0.044300,0.179310,-0.516686,-0.214400,-0.209434,-0.599756,-0.687689,-0.377584,-0.461508,-0.116676,-0.202900,-0.365592,0.035494,0.684354,-0.399825,-0.329778,0.424125,-0.304935,-0.085373,0.348456,-0.273929,0.059963,0.146802,-0.516139,-0.290653,-0.241961,-0.454870,-0.282240,0.490068,-0.247818,-0.137947,1.606453,0.308086,-0.240102,0.168157,-0.671446,0.839751,-0.223299,-1.039085,1.065624,0.487743,0.245317
0.042134,0.181952,-0.651651,-0.245226,-0.139415,-0.742326,-0.696909,-0.383814,-0.556889,-0.105886,-0.213618,-0.427886,0.044474,0.656371,-0.512311,-0.294693,0.342377,-0.380896,-0.075604,0.289513,-0.340935,0.056440,0.141114,-0.651686,-0.255045,-0.181006,-0.600557,-0.305677,0.547842,-0.397348,-0.330306,1.529196,0.120395,-0.204941,0.103816,-0.810963,0.798217,-0.204264,-1.013655,0.786092,0.507322,0.087876
0.038943,0.187259,-0.763780,-0.256794,-0.068395,-0.852950,-0.695298,-0.426368,-0.602051,-0.092214,-0.195067,-0.409702,0.043195,0.608406,-0.608331,-0.288198,0.217312,-0.427341,-0.058380,0.226830,-0.358069,0.050774,0.141687,-0.764534,-0.220792,-0.115859,-0.721739,-0.309267,0.559614,-0.522380,-0.441632,1.389367,-0.067021,-0.179221,0.058288,-0.926332,0.696899,-0.173631,-0.993542,0.562899,0.498056,-0.116568
0.034829,0.194735,-0.837528,-0.243280,-0.001356,-0.913612,-0.666000,-0.481841,-0.590847,-0.076457,-0.156135,-0.322720,0.032342,0.534672,-0.678613,-0.304857,0.056820,-0.439164,-0.039575,0.160720,-0.323620,0.043056,0.150606,-0.838958,-0.189358,-0.045882,-0.802488,-0.289666,0.519172,-0.617558,-0.468592,1.180078,-0.241936,-0.161054,0.030603,-1.002545,0.560593,-0.138188,-0.977731,0.408672,0.453009,-0.342490
0.027239,0.198188,-0.853063,-0.204909,0.055539,-0.906208,-0.594019,-0.512996,-0.528639,-0.060164,-0.110641,-0.203588,0.010571,0.430439,-0.707481,-0.329169,-0.112814,-0.417107,-0.024576,0.097837,-0.249107,0.032007,0.162477,-0.854876,-0.156539,0.019608,-0.826844,-0.239711,0.425068,-0.670154,-0.407480,0.897051,-0.386820,-0.142903,0.016633,-1.012874,0.412447,-0.101132,-0.942103,0.321175,0.362298,-0.553963
0.011930,0.187560,-0.793067,-0.149093,0.096305,-0.818998,-0.474999,-0.489938,-0.428565,-0.044521,-0.070689,-0.094198,-0.024471,0.293450,-0.677494,-0.338471,-0.256745,-0.368545,-0.015318,0.047419,-0.156846,0.015217,0.166051,-0.794821,-0.116690,0.067747,-0.781381,-0.157040,0.280558,-0.662901,-0.264493,0.542661,-0.478282,-0.116215,0.011432,-0.929030,0.267686,-0.067141,-0.848834,0.285382,0.218145,-0.712135
-0.013597,0.154484,-0.651731,-0.086643,0.118333,-0.652752,-0.318459,-0.405542,-0.304734,-0.030088,-0.042373,-0.020490,-0.072358,0.126112,-0.578388,-0.313049,-0.349589,-0.303611,-0.010578,0.014310,-0.070299,-0.008904,0.150386,-0.653042,-0.067614,0.093200,-0.659417,-0.049609,0.098009,-0.582553,-0.064044,0.133294,-0.498234,-0.077447,0.010569,-0.738694,0.130819,-0.042438,-0.668449,0.273105,0.021910,-0.793729
-0.046748,0.098234,-0.439496,-0.025666,0.125437,-0.422065,-0.142271,-0.272958,-0.167405,-0.017419,-0.025553,0.014953,-0.125725,-0.061943,-0.414072,-0.245469,-0.385621,-0.229448,-0.007999,-0.003488,-0.003670,-0.038879,0.111770,-0.440204,-0.011898,0.104145,-0.465323,0.065504,-0.098435,-0.428452,0.152296,-0.297351,-0.446111,-0.029920,0.009779,-0.457009,-0.001526,-0.030815,-0.400002,0.244766,-0.210725,-0.806066
-0.079933,0.027289,-0.180489,0.031262,0.127465,-0.151280,0.036205,-0.111343,-0.023031,-0.007727,-0.016249,0.025129,-0.170333,-0.253621,-0.202834,-0.141557,-0.373410,-0.147807,-0.005838,-0.011304,0.041130,-0.069812,0.056117,-0.180671,0.046156,0.116905,-0.216947,0.169416,-0.276860,-0.214686,0.337971,-0.704492,-0.338873,0.020218,0.003683,-0.122679,-0.133827,-0.030952,-0.073526,0.156662,-0.449661,-0.782181
-0.104653,-0.044768,0.093989,0.084143,0.135999,0.130804,0.204392,0.064650,0.122186,-0.003308,-0.009818,0.026252,-0.191269,-0.428443,0.028035,-0.015332,-0.324917,-0.057725,-0.004120,-0.013631,0.070025,-0.095681,-0.004683,0.094133,0.104200,0.144124,0.055155,0.249844,-0.406558,0.034333,0.457618,-1.045010,-0.199324,0.069660,-0.014494,0.216804,-0.266094,-0.037791,0.265562,-0.028071,-0.655993,-0.757285
-0.116056,-0.105592,0.352000,0.130674,0.159428,0.394906,0.353270,0.244998,0.259528,-0.007446,-0.003439,0.030654,-0.180854,-0.568983,0.249601,0.116135,-0.251105,0.040358,-0.005182,-0.013344,0.091191,-0.112310,-0.059163,0.352281,0.162074,0.187534,0.313779,0.304822,-0.465716,0.290964,0.496784,-1.287805,-0.044591,0.119814,-0.051495,0.519305,-0.393281,-0.046050,0.576779,-0.328832,-0.791422,-0.743602
-0.113956,-0.148147,0.567127,0.165124,0.200708,0.615519,0.476174,0.419834,0.378901,-0.023069,0.003265,0.046227,-0.141567,-0.665434,0.438473,0.236505,-0.164105,0.143252,-0.012957,-0.013141,0.112664,-0.118371,-0.100719,0.567443,0.218329,0.240944,0.527149,0.339277,-0.444056,0.530766,0.459658,-1.416700,0.116628,0.173677,-0.112549,0.754849,-0.508860,-0.052886,0.836552,-0.739479,-0.828638,-0.720227
-0.100342,-0.170600,0.723473,0.181714,0.258053,0.775760,0.570355,0.577308,0.472565,-0.050110,0.009592,0.078102,-0.082444,-0.716051,0.581544,0.333564,-0.079661,0.246381,-0.031097,-0.016471,0.142153,-0.114214,-0.127723,0.723834,0.266001,0.298890,0.681329,0.356230,-0.343741,0.735336,0.357197,-1.430426,0.278954,0.230786,-0.200781,0.905445,-0.608388,-0.058741,1.037887,-1.223438,-0.760129,-0.643278
-0.077103,-0.173130,0.816120,0.178200,0.326976,0.869088,0.637947,0.704622,0.537058,-0.083123,0.016180,0.128553,-0.013518,-0.724370,0.675159,0.401936,-0.016873,0.344240,-0.061055,-0.026863,0.185811,-0.100742,-0.140110,0.816631,0.291555,0.361697,0.782482,0.347656,-0.185756,0.888324,0.193138,-1.348895,0.431936,0.284691,-0.314732,0.962034,-0.688299,-0.066749,1.181726,-1.713029,-0.603173,-0.470800
-0.046594,-0.154657,0.845971,0.156210,0.402297,0.895651,0.682840,0.790382,0.571039,-0.111585,0.027100,0.194216,0.056976,-0.695776,0.718917,0.444637,0.005093,0.428108,-0.100614,-0.046137,0.244582,-0.079850,-0.135676,0.846755,0.279902,0.431852,0.844426,0.291650,-0.021453,0.967348,-0.043451,-1.225508,0.553701,0.325441,-0.441581,0.923579,-0.738375,-0.081112,1.266061,-2.116232,-0.398231,-0.191608
-0.013594,-0.112944,0.814072,0.119239,0.478830,0.857288,0.705655,0.827513,0.571717,-0.124351,0.049707,0.263083,0.122412,-0.636026,0.710093,0.473324,-0.025843,0.484148,-0.142754,-0.072852,0.310280,-0.055338,-0.109957,0.815151,0.224743,0.505339,0.870707,0.160457,0.068653,0.944378,-0.373200,-1.144990,0.614822,0.345590,-0.552030,0.800399,-0.735614,-0.104170,1.277863,-2.337773,-0.196556,0.154967
0.014716,-0.049064,0.721667,0.071288,0.549944,0.757162,0.702375,0.816065,0.534506,-0.116341,0.090951,0.315612,0.177271,-0.552639,0.644765,0.505301,-0.105445,0.496419,-0.176072,-0.102634,0.365455,-0.032417,-0.060958,0.722891,0.137880,0.567291,0.847388,-0.061945,0.010809,0.803626,-0.808860,-1.182726,0.596440,0.345277,-0.608168,0.617554,-0.653820,-0.131419,1.194669,-2.318047,-0.036182,0.483681
0.031700,0.027603,0.575506,0.017197,0.605678,0.604091,0.668963,0.763962,0.456977,-0.091866,0.151839,0.331819,0.217739,-0.456928,0.524540,0.554980,-0.209225,0.454444,-0.188558,-0.130832,0.388856,-0.015698,0.005024,0.576608,0.048418,0.597949,0.754054,-0.361329,-0.202764,0.564082,-1.332917,-1.339751,0.510670,0.332609,-0.585279,0.410877,-0.489663,-0.147243,1.002079,-2.072730,0.081143,0.701335
0.034691,0.099766,0.391500,-0.036905,0.634011,0.415428,0.607888,0.684822,0.343156,-0.060566,0.224549,0.300248,0.242472,-0.363063,0.361403,0.622706,-0.300648,0.359323,-0.173481,-0.155689,0.363501,-0.007328,0.072586,0.392272,-0.011122,0.584679,0.583455,-0.685995,-0.486281,0.279827,-1.884479,-1.514983,0.401358,0.318871,-0.490506,0.214324,-0.279943,-0.129056,0.718562,-1.695977,0.189413,0.761155
0.025877,0.149430,0.191739,-0.084688,0.626273,0.213857,0.530108,0.594536,0.203758,-0.029169,0.295395,0.221956,0.252309,-0.283555,0.175312,0.689943,-0.348563,0.223127,-0.132812,-0.179233,0.282142,-0.006700,0.123519,0.192173,-0.022855,0.529300,0.352160,-0.959096,-0.706360,0.010552,-2.367339,-1.559578,0.319069,0.311586,-0.359730,0.047276,-0.085663,-0.062106,0.402002,-1.310779,0.327759,0.690799
0.010189,0.166547,-0.003084,-0.121797,0.582650,0.020047,0.450382,0.508168,0.052214,0.002924,0.351816,0.107311,0.249208,-0.224671,-0.013447,0.727714,-0.341989,0.062663,-0.075190,-0.204845,0.148063,-0.011580,0.145610,-0.002807,0.008428,0.444972,0.093605,-1.107918,-0.769555,-0.212442,-2.679313,-1.375805,0.290376,0.310168,-0.234617,-0.088520,0.045306,0.047599,0.122883,-1.002525,0.506496,0.565683
-0.007593,0.152634,-0.179891,-0.147081,0.512822,-0.153228,0.380327,0.436483,-0.099582,0.040258,0.387760,-0.029644,0.235575,-0.185445,-0.190875,0.714385,-0.293140,-0.106470,-0.010893,-0.233180,-0.025788,-0.019419,0.137508,-0.179532,0.062432,0.347615,-0.158826,-1.096308,-0.673756,-0.394946,-2.750124,-0.974614,0.305416,0.307394,-0.140243,-0.201926,0.101717,0.176580,-0.076174,-0.789836,0.702068,0.450743
-0.024331,0.118186,-0.334209,-0.161693,0.431380,-0.301898,0.325507,0.381272,-0.241935,0.083975,0.403142,-0.173012,0.214339,-0.160155,-0.350520,0.650387,-0.230110,-0.270762,0.051129,-0.259365,-0.215368,-0.028017,0.107559,-0.333607,0.117545,0.250600,-0.384150,-0.942108,-0.487249,-0.560647,-2.569449,-0.453301,0.328693,0.295558,-0.079059,-0.302815,0.103140,0.299741,-0.198196,-0.644818,0.879704,0.363862
-0.038633,0.077598,-0.466673,-0.167120,0.351919,-0.427128,0.288201,0.331742,-0.364449,0.127334,0.398662,-0.302376,0.188775,-0.141371,-0.490044,0.559667,-0.186148,-0.415490,0.102609,-0.273593,-0.383575,-0.035884,0.069463,-0.465811,0.160624,0.164925,-0.574948,-0.707709,-0.290001,-0.725572,-2.189867,0.068987,0.321033,0.272366,-0.039197,-0.396463,0.079667,0.402316,-0.275093,-0.530176,1.015627,0.285858
-0.050650,0.044937,-0.578782,-0.163899,0.283439,-0.531135,0.271777,0.267126,-0.454084,0.157995,0.372052,-0.392026,0.161382,-0.121725,-0.607335,0.476977,-0.188690,-0.523288,0.135300,-0.265734,-0.486240,-0.042837,0.037926,-0.577773,0.188128,0.100031,-0.731650,-0.467926,-0.130709,-0.886884,-1.701967,0.501506,0.257775,0.241882,-0.006132,-0.483408,0.055845,0.479723,-0.338568,-0.421892,1.101125,0.193100
-0.061326,0.030639,-0.670459,-0.151273,0.229296,-0.614836,0.280958,0.168575,-0.498955,0.165679,0.320554,-0.418861,0.132966,-0.095095,-0.699153,0.428160,-0.247393,-0.579434,0.143787,-0.232181,-0.491544,-0.049940,0.024754,-0.669507,0.201522,0.061342,-0.855999,-0.275617,-0.020409,-1.028683,-1.197072,0.796319,0.135547,0.210116,0.029348,-0.562118,0.043863,0.530756,-0.404469,-0.313318,1.134389,0.077445
-0.070087,0.037970,-0.738088,-0.126842,0.186920,-0.676175,0.315950,0.034854,-0.496263,0.149297,0.247495,-0.376474,0.103777,-0.058909,-0.760605,0.414784,-0.344717,-0.580372,0.129696,-0.179971,-0.402433,-0.057449,0.034618,-0.737431,0.202282,0.046564,-0.944643,-0.146528,0.050555,-1.131661,-0.741013,0.938922,-0.029543,0.179719,0.067908,-0.629376,0.043444,0.552143,-0.473154,-0.210283,1.112499,-0.054404
-0.072263,0.060211,-0.771527,-0.086702,0.147840,-0.707524,0.365129,-0.111329,-0.456265,0.117493,0.165431,-0.282965,0.076087,-0.017215,-0.782810,0.413880,-0.439113,-0.536046,0.101844,-0.123572,-0.260347,-0.061788,0.061732,-0.771392,0.190637,0.045597,-0.983673,-0.068375,0.093549,-1.174857,-0.370217,0.934711,-0.205442,0.148989,0.102922,-0.675657,0.046734,0.537795,-0.533315,-0.123403,1.029189,-0.187695
-0.059823,0.081737,-0.753981,-0.028006,0.100037,-0.695143,0.405114,-0.234576,-0.396813,0.082452,0.091199,-0.172939,0.055020,0.018711,-0.751992,0.394316,-0.485362,-0.462548,0.071155,-0.076280,-0.121916,-0.055197,0.090577,-0.754531,0.168165,0.045663,-0.950365,-0.021099,0.112717,-1.133524,-0.101565,0.802151,-0.349374,0.115701,0.125832,-0.681174,0.046016,0.482665,-0.564357,-0.060009,0.879057,-0.303402
-0.026669,0.084833,-0.669675,0.046451,0.034158,-0.625130,0.411427,-0.307433,-0.332570,0.052994,0.036830,-0.078862,0.045632,0.035339,-0.655621,0.337451,-0.459543,-0.372432,0.045209,-0.043793,-0.026890,-0.030035,0.102456,-0.670966,0.140413,0.038142,-0.826373,0.008530,0.106651,-0.985655,0.059613,0.572341,-0.420440,0.081183,0.132914,-0.621645,0.039479,0.389124,-0.543123,-0.019091,0.666677,-0.382115
0.025680,0.059447,-0.515295,0.126090,-0.049340,-0.492986,0.371589,-0.322356,-0.267889,0.032097,0.004572,-0.016523,0.048737,0.025749,-0.492738,0.245738,-0.368309,-0.271027,0.026684,-0.024440,0.016936,0.015282,0.085352,-0.517240,0.115923,0.022072,-0.613690,0.024628,0.074835,-0.727137,0.119780,0.287909,-0.397053,0.050437,0.128613,-0.482879,0.031460,0.271231,-0.455964,0.008002,0.414573,-0.409761
0.087702,0.009291,-0.304723,0.196610,-0.138138,-0.308248,0.289620,-0.287054,-0.197987,0.018582,-0.010821,0.016186,0.060022,-0.004431,-0.278466,0.135225,-0.236491,-0.159259,0.014983,-0.013434,0.025103,0.074159,0.040790,-0.307093,0.102045,0.002202,-0.338307,0.027356,0.022280,-0.380589,0.099816,-0.004180,-0.286150,0.028772,0.122356,-0.272237,0.028276,0.152000,-0.307522,0.032334,0.161503,-0.381482
0.147308,-0.050590,-0.063638,0.247531,-0.213831,-0.091126,0.180506,-0.212929,-0.115885,0.009917,-0.016562,0.030613,0.073526,-0.039769,-0.038753,0.022714,-0.087795,-0.038459,0.008356,-0.006454,0.018263,0.135355,-0.017549,-0.066113,0.100744,-0.016049,-0.038432,0.017430,-0.040823,0.011658,0.031869,-0.263487,-0.116165,0.018385,0.120870,-0.018088,0.033659,0.053633,-0.119675,0.061574,-0.051349,-0.302742
0.195914,-0.102730,0.179223,0.276389,-0.261170,0.133743,0.062109,-0.109882,-0.019256,0.004349,-0.018162,0.038413,0.085776,-0.064477,0.198348,-0.080741,0.063943,0.086347,0.005431,-0.000962,0.010435,0.188630,-0.072270,0.176975,0.107158,-0.030175,0.250871,-0.003443,-0.102600,0.403089,-0.050453,-0.463476,0.079140,0.017373,0.122258,0.240166,0.046673,-0.012915,0.076933,0.096716,-0.197744,-0.189140
0.230241,-0.135343,0.397407,0.286458,-0.273536,0.341523,-0.049329,0.010698,0.087182,0.002052,-0.018683,0.048123,0.096585,-0.070406,0.408041,-0.168650,0.210599,0.205974,0.006054,0.003971,0.007975,0.227895,-0.110788,0.395672,0.111851,-0.040118,0.504495,-0.034022,-0.152350,0.753812,-0.122476,-0.591615,0.272515,0.021314,0.117149,0.463902,0.062595,-0.051008,0.252729,0.132308,-0.274332,-0.063067
0.250018,-0.144523,0.569348,0.281655,-0.252067,0.510401,-0.139977,0.132300,0.194362,0.005331,-0.019354,0.066210,0.106654,-0.057904,0.570903,-0.235933,0.342442,0.309586,0.011163,0.008387,0.013841,0.250801,-0.128285,0.568344,0.106038,-0.045543,0.705415,-0.073468,-0.181643,1.033057,-0.173602,-0.644799,0.445580,0.026228,0.096182,0.624793,0.075951,-0.071871,0.386793,0.159726,-0.294094,0.054734
0.255292,-0.131699,0.681425,0.264010,-0.202047,0.625914,-0.198402,0.234644,0.293566,0.017848,-0.020276,0.098335,0.115184,-0.031346,0.674993,-0.277958,0.445812,0.388758,0.021803,0.012417,0.030987,0.257026,-0.125547,0.681305,0.086927,-0.044601,0.841705,-0.118842,-0.185447,1.219031,-0.205794,-0.625135,0.586421,0.031103,0.057451,0.710736,0.083875,-0.084683,0.470640,0.171822,-0.273056,0.153776
0.245838,-0.100528,0.730390,0.234821,-0.130951,0.683957,-0.216981,0.299316,0.378630,0.042969,-0.020820,0.147491,0.119607,0.004998,0.717737,-0.291755,0.506379,0.439934,0.037968,0.017421,0.062256,0.247290,-0.105584,0.731209,0.059351,-0.035605,0.906729,-0.162139,-0.164083,1.300030,-0.227040,-0.538946,0.687458,0.038053,0.007903,0.725941,0.087372,-0.091568,0.506930,0.166377,-0.222377,0.234486
0.222215,-0.055677,0.721654,0.196649,-0.048776,0.688547,-0.195095,0.316026,0.443594,0.081631,-0.019874,0.209081,0.116879,0.047584,0.704650,-0.277760,0.514633,0.462977,0.058108,0.026784,0.107216,0.223331,-0.071889,0.723320,0.032492,-0.019637,0.900146,-0.189988,-0.124389,1.274947,-0.242929,-0.398472,0.743695,0.049808,-0.041256,0.684203,0.089504,-0.089802,0.503660,0.146628,-0.149716,0.299786
0.186754,-0.003146,0.663960,0.153697,0.031844,0.645870,-0.141777,0.286240,0.479165,0.130864,-0.016451,0.267438,0.104874,0.092027,0.644821,-0.240632,0.470517,0.457462,0.079753,0.045170,0.158588,0.188104,-0.028621,0.666206,0.014788,-0.001385,0.826841,-0.187925,-0.078174,1.151424,-0.250986,-0.223347,0.750776,0.066714,-0.080243,0.599850,0.092353,-0.076776,0.467761,0.119216,-0.063930,0.346045
0.143447,0.049712,0.565171,0.110682,0.098046,0.560621,-0.074104,0.222062,0.473738,0.184504,-0.010886,0.299530,0.083241,0.132639,0.546709,-0.188165,0.384823,0.420929,0.101177,0.075559,0.202034,0.145589,0.018768,0.567609,0.010843,0.012787,0.694754,-0.147706,-0.037784,0.943374,-0.241564,-0.038413,0.704981,0.085944,-0.103385,0.483080,0.095639,-0.052761,0.402844,0.091237,0.023665,0.362630
0.096853,0.095665,0.432216,0.071516,0.141158,0.437614,-0.010801,0.140877,0.419845,0.236124,-0.005705,0.285600,0.053688,0.164415,0.417149,-0.128687,0.276159,0.351080,0.122894,0.115632,0.220834,0.100084,0.063984,0.434472,0.021351,0.018257,0.513947,-0.072692,-0.010808,0.669421,-0.204049,0.132598,0.606085,0.103333,-0.108704,0.341570,0.097764,-0.020595,0.311843,0.067895,0.102013,0.340257
0.050988,0.129794,0.273297,0.038668,0.159889,0.285191,0.034536,0.059301,0.319889,0.281705,-0.004738,0.218700,0.019690,0.185492,0.262891,-0.069045,0.164723,0.249384,0.147332,0.156799,0.202639,0.055468,0.101525,0.275134,0.044564,0.014482,0.296767,0.023262,0.002889,0.350971,-0.132511,0.273432,0.459767,0.115981,-0.096448,0.184146,0.097746,0.015782,0.200891,0.051663,0.163175,0.279684
0.008961,0.150552,0.098853,0.013252,0.159522,0.115700,0.056456,-0.010549,0.185698,0.319506,-0.010503,0.106318,-0.014330,0.197409,0.092101,-0.014594,0.065942,0.122511,0.176390,0.187694,0.144082,0.014955,0.128127,0.100207,0.077826,0.004615,0.057329,0.122975,0.009826,0.008983,-0.026737,0.377401,0.276462,0.123788,-0.068146,0.021935,0.096412,0.052397,0.080494,0.043199,0.202571,0.192946
-0.026961,0.158969,-0.079674,-0.004658,0.147753,-0.057322,0.057428,-0.063061,0.033719,0.347427,-0.021890,-0.033848,-0.044247,0.202952,-0.085519,0.029878,-0.013434,-0.018902,0.208677,0.199945,0.051807,-0.018880,0.142933,-0.078771,0.118400,-0.006804,-0.190170,0.213711,0.018583,-0.338423,0.109907,0.445439,0.068332,0.129365,-0.026255,-0.133382,0.096345,0.085918,-0.036462,0.043323,0.217209,0.096888
-0.055815,0.157283,-0.252069,-0.016099,0.130448,-0.222575,0.046755,-0.101623,-0.118637,0.360804,-0.034309,-0.177844,-0.067783,0.203858,-0.259891,0.060568,-0.076236,-0.162150,0.238519,0.191923,-0.058595,-0.044678,0.146943,-0.251615,0.163334,-0.015747,-0.433592,0.290879,0.035945,-0.676076,0.272635,0.483632,-0.152837,0.136480,0.026715,-0.272054,0.100731,0.115006,-0.138098,0.054795,0.203912,0.003811
-0.078876,0.148603,-0.411306,-0.023543,0.109997,-0.373125,0.038767,-0.140619,-0.253794,0.353241,-0.042306,-0.297574,-0.085724,0.200373,-0.422299,0.076898,-0.133436,-0.293578,0.257241,0.168207,-0.164318,-0.063355,0.143019,-0.411453,0.208605,-0.019022,-0.664570,0.357311,0.065725,-0.991494,0.456333,0.502067,-0.377135,0.147592,0.090027,-0.388189,0.111415,0.142523,-0.216990,0.082980,0.158701,-0.085551
-0.099320,0.137445,-0.553879,-0.030187,0.086453,-0.506291,0.048471,-0.201275,-0.355031,0.320490,-0.042724,-0.365224,-0.101278,0.192580,-0.566379,0.083101,-0.199680,-0.399476,0.256182,0.136075,-0.239166,-0.078025,0.136293,-0.554980,0.248499,-0.014304,-0.877926,0.419189,0.109214,-1.275008,0.654565,0.513142,-0.597630,0.161795,0.165503,-0.480606,0.127161,0.176455,-0.272604,0.135522,0.077383,-0.181172
-0.119296,0.128996,-0.676909,-0.037302,0.059257,-0.620361,0.084222,-0.297693,-0.410809,0.264816,-0.036355,-0.363398,-0.116873,0.181612,-0.686731,0.086090,-0.284191,-0.468231,0.230896,0.101911,-0.262172,-0.091467,0.132958,-0.679476,0.276272,-0.001630,-1.066678,0.478837,0.164533,-1.516585,0.854811,0.526469,-0.807651,0.174722,0.254586,-0.551168,0.143462,0.226562,-0.310683,0.221324,-0.042332,-0.291219
-0.136368,0.125795,-0.772907,-0.041557,0.026958,-0.709409,0.140969,-0.421374,-0.420773,0.196331,-0.027216,-0.296486,-0.130877,0.168875,-0.775331,0.089957,-0.380298,-0.493836,0.184846,0.069569,-0.229059,-0.102759,0.136372,-0.777465,0.286086,0.014251,-1.214621,0.527931,0.224409,-1.698280,1.032997,0.541642,-0.992933,0.180379,0.352724,-0.599895,0.154049,0.297049,-0.338734,0.348343,-0.196412,-0.404394
-0.143388,0.123960,-0.827094,-0.035952,-0.014997,-0.760941,0.200323,-0.541111,-0.397492,0.129312,-0.020029,-0.192154,-0.138154,0.153549,-0.819243,0.091885,-0.463443,-0.478352,0.129265,0.040987,-0.157347,-0.106694,0.142949,-0.833945,0.274834,0.023941,-1.293944,0.549222,0.276203,-1.790830,1.156449,0.545578,-1.126499,0.173071,0.446531,-0.620113,0.152636,0.380618,-0.360600,0.519449,-0.368782,-0.485097
-0.133068,0.113424,-0.821734,-0.014931,-0.074290,-0.759874,0.239649,-0.622364,-0.360010,0.075519,-0.017599,-0.087677,-0.134489,0.131468,-0.803699,0.084096,-0.503549,-0.430659,0.077841,0.017544,-0.077819,-0.097364,0.142276,-0.830741,0.242601,0.018100,-1.273800,0.529360,0.308390,-1.763906,1.198899,0.520000,-1.176378,0.148229,0.517870,-0.599083,0.134008,0.459754,-0.374880,0.727259,-0.528370,-0.492243
-0.103477,0.084069,-0.745694,0.020660,-0.155869,-0.696398,0.244108,-0.647721,-0.322787,0.039565,-0.019750,-0.010586,-0.120151,0.098465,-0.720170,0.060538,-0.483165,-0.361714,0.039928,0.000466,-0.017368,-0.072889,0.123054,-0.756183,0.192106,-0.005615,-1.136267,0.472071,0.320983,-1.605542,1.156628,0.455198,-1.124005,0.103202,0.552328,-0.525554,0.095401,0.515289,-0.378129,0.951355,-0.634029,-0.408213
-0.059762,0.033782,-0.601999,0.063135,-0.253622,-0.571773,0.212792,-0.619458,-0.288461,0.019298,-0.024080,0.031241,-0.099276,0.056325,-0.573355,0.021918,-0.405787,-0.279679,0.017513,-0.009806,0.013375,-0.037209,0.081045,-0.612827,0.128268,-0.039105,-0.888732,0.398156,0.330238,-1.333951,1.050869,0.358465,-0.978200,0.039159,0.545350,-0.398811,0.039004,0.535764,-0.368748,1.161245,-0.648711,-0.252300
-0.011358,-0.028467,-0.407704,0.101881,-0.348692,-0.398683,0.155978,-0.547636,-0.249499,0.009434,-0.027515,0.045258,-0.076922,0.015094,-0.381001,-0.025235,-0.289006,-0.188200,0.007068,-0.013974,0.019715,0.002037,0.022692,-0.417494,0.058043,-0.067586,-0.564010,0.332034,0.360795,-0.990989,0.914894,0.249755,-0.772900,-0.037244,0.502047,-0.231730,-0.026189,0.521084,-0.347420,1.324667,-0.556711,-0.068860
0.032594,-0.087624,-0.186690,0.128301,-0.418485,-0.196762,0.087589,-0.440379,-0.196103,0.004899,-0.027727,0.043474,-0.057022,-0.011792,-0.166446,-0.073425,-0.151377,-0.088249,0.003358,-0.013485,0.013716,0.037376,-0.038614,-0.194149,-0.010525,-0.078389,-0.208007,0.287130,0.429998,-0.623098,0.777696,0.149243,-0.551690,-0.115036,0.432448,-0.045324,-0.086088,0.479789,-0.314572,1.416790,-0.372981,0.096367
0.066583,-0.131275,0.039025,0.138889,-0.449095,0.013687,0.018611,-0.303509,-0.123466,0.002403,-0.023991,0.034879,-0.041787,-0.015651,0.050120,-0.117928,-0.004380,0.018781,0.002112,-0.010004,0.005461,0.064391,-0.090291,0.034818,-0.070478,-0.068348,0.137045,0.260850,0.536598,-0.264583,0.655516,0.067976,-0.351746,-0.183192,0.346971,0.140507,-0.126818,0.424252,-0.268949,1.425735,-0.137925,0.213334
0.089415,-0.154860,0.253697,0.135273,-0.440290,0.216105,-0.045492,-0.143844,-0.033929,0.000643,-0.017166,0.024094,-0.031649,0.003138,0.255433,-0.157254,0.147127,0.129152,0.000535,-0.005128,0.000156,0.082341,-0.125999,0.253113,-0.118091,-0.044682,0.443399,0.239840,0.661184,0.066977,0.552764,0.007743,-0.196529,-0.235025,0.255087,0.312613,-0.139872,0.367336,-0.209832,1.353240,0.098449,0.272175
