joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.252197,-0.141244,0.085477,0.421690,-0.362966,-0.064059,0.157723,-0.403379,0.107181,0.690552,0.872048,-1.773917,-1.424882,-0.089144,-0.345470,-0.237984,-0.980547,-0.174286,0.201491,-1.400000,1.400000,1.700000,0.833560,-0.265938,0.282951,0.147424,-0.060123,-0.234289,0.165215
-0.284299,-0.107698,0.074724,0.436880,-0.383583,-0.047253,0.178079,-0.428455,0.113747,0.756899,0.838922,-1.787284,-1.424882,-0.149568,-0.393121,-0.246138,-0.984465,-0.138633,0.158163,-1.400000,1.400000,1.700000,0.842619,-0.265938,0.289658,0.149498,-0.060123,-0.237782,0.165215
-0.317090,-0.082285,0.068943,0.436102,-0.397117,-0.035434,0.179883,-0.436813,0.118637,0.828495,0.805750,-1.797675,-1.420605,-0.216092,-0.429227,-0.252538,-0.988263,-0.125568,0.114685,-1.400000,1.400000,1.700000,0.848379,-0.265476,0.294133,0.151163,-0.060691,-0.240568,0.163792
-0.350225,-0.060939,0.065647,0.427342,-0.407109,-0.026108,0.172411,-0.436221,0.122688,0.902717,0.772554,-1.806578,-1.414729,-0.285667,-0.459562,-0.258061,-0.992000,-0.123797,0.071129,-1.400000,1.400000,1.700000,0.852890,-0.264578,0.297493,0.152624,-0.061225,-0.242999,0.162887
-0.375195,-0.049178,0.069482,0.422877,-0.387397,-0.019244,0.160497,-0.400903,0.126314,0.964887,0.742970,-1.813297,-1.405938,-0.367028,-0.449842,-0.264515,-0.997314,-0.140581,0.141183,-1.400000,1.400000,1.700000,0.852890,-0.264578,0.299967,0.154361,-0.062536,-0.245868,0.161316
-0.390899,-0.045619,0.072038,0.419900,-0.373601,-0.012110,0.153364,-0.373118,0.128250,1.007447,0.735588,-1.817776,-1.400263,-0.428596,-0.448206,-0.269212,-1.002024,-0.152060,0.202670,-1.400000,1.400000,1.700000,0.851521,-0.263385,0.302347,0.155925,-0.063794,-0.248446,0.159347
-0.388067,-0.058464,0.072038,0.419900,-0.371637,-0.004435,0.155795,-0.360402,0.126804,1.010780,0.772612,-1.817776,-1.400263,-0.450570,-0.462735,-0.270396,-1.005529,-0.152060,0.247018,-1.400000,1.400000,1.700000,0.846218,-0.263385,0.302347,0.157145,-0.064948,-0.250443,0.159347
-0.403280,-0.097907,0.063006,0.437708,-0.370313,0.023746,0.136183,-0.354865,0.125681,1.031104,0.862593,-1.809202,-1.407693,-0.474084,-0.494302,-0.262225,-1.004103,-0.163499,0.261800,-1.400000,1.400000,1.700000,0.839443,-0.261989,0.303886,0.158426,-0.066222,-0.252494,0.157232
-0.427518,-0.150649,0.049386,0.464557,-0.369643,0.062181,0.105549,-0.352917,0.125040,1.059924,0.979053,-1.797326,-1.418561,-0.498369,-0.534389,-0.249377,-1.000211,-0.180226,0.261800,-1.400000,1.400000,1.700000,0.831169,-0.260187,0.305855,0.160300,-0.068378,-0.254572,0.155440
-0.470000,-0.162903,0.032230,0.486690,-0.369643,0.076311,0.057914,-0.359132,0.141615,1.135890,1.057689,-1.787388,-1.423582,-0.504166,-0.567283,-0.240210,-0.990688,-0.204325,0.261800,-1.400000,1.400000,1.700000,0.831169,-0.260187,0.305855,0.160300,-0.068378,-0.256236,0.154170
-0.507898,-0.171617,0.018966,0.503190,-0.372828,0.084248,0.014820,-0.364446,0.156814,1.205650,1.130047,-1.781821,-1.425496,-0.507368,-0.602997,-0.234944,-0.982273,-0.227372,0.261800,-1.400000,1.400000,1.700000,0.831319,-0.258976,0.306490,0.161238,-0.069766,-0.257933,0.153322
-0.536624,-0.173248,0.013489,0.508422,-0.383129,0.079800,-0.019187,-0.367957,0.169257,1.262995,1.189847,-1.784998,-1.421197,-0.507368,-0.644349,-0.234944,-0.976077,-0.248313,0.261800,-1.400000,1.400000,1.700000,0.834063,-0.258976,0.306490,0.161238,-0.069766,-0.259694,0.153322
-0.552049,-0.182915,0.019531,0.514558,-0.390395,0.073788,-0.033695,-0.362703,0.169412,1.298802,1.233475,-1.788159,-1.415836,-0.513077,-0.674570,-0.235995,-0.971741,-0.257896,0.261800,-1.400000,1.400000,1.700000,0.837868,-0.257372,0.306370,0.161800,-0.070738,-0.261124,0.153753
-0.560824,-0.196600,0.031335,0.521145,-0.396144,0.066994,-0.038455,-0.353066,0.163422,1.323842,1.269020,-1.791311,-1.409943,-0.523712,-0.699226,-0.236202,-0.968335,-0.261800,0.261800,-1.400000,1.400000,1.700000,0.842205,-0.254957,0.306342,0.161987,-0.071631,-0.262824,0.154066
-0.556271,-0.208973,0.043854,0.522887,-0.394875,0.063931,-0.026830,-0.340047,0.149096,1.320284,1.271263,-1.792970,-1.409943,-0.523712,-0.704186,-0.230672,-0.966058,-0.261800,0.261800,-1.400000,1.400000,1.700000,0.845816,-0.254957,0.306342,0.161987,-0.071631,-0.262824,0.154066
-0.543435,-0.216436,0.055533,0.520918,-0.393202,0.060808,-0.009437,-0.328591,0.134436,1.303432,1.259871,-1.793566,-1.412386,-0.518511,-0.700766,-0.223771,-0.963118,-0.261800,0.261800,-1.400000,1.400000,1.700000,0.849251,-0.253029,0.306658,0.162132,-0.072675,-0.263259,0.153702
-0.514033,-0.214078,0.065531,0.511529,-0.390720,0.057567,0.019490,-0.320260,0.119112,1.259995,1.221204,-1.792038,-1.417649,-0.499679,-0.680582,-0.214127,-0.958855,-0.261800,0.261800,-1.400000,1.400000,1.700000,0.852332,-0.253029,0.306658,0.162132,-0.072675,-0.263259,0.153702
-0.464914,-0.194454,0.071288,0.499083,-0.381711,0.057297,0.058168,-0.318332,0.104395,1.182280,1.146933,-1.784051,-1.424340,-0.462342,-0.637457,-0.200954,-0.949090,-0.261800,0.261800,-1.400000,1.400000,1.700000,0.856419,-0.251140,0.308802,0.161296,-0.074037,-0.263322,0.152467
-0.405935,-0.166196,0.074924,0.485108,-0.369436,0.058109,0.101724,-0.320224,0.089981,1.087423,1.054856,-1.772834,-1.431744,-0.415751,-0.582859,-0.186017,-0.936573,-0.261800,0.261800,-1.400000,1.400000,1.700000,0.861008,-0.251066,0.311016,0.160554,-0.074843,-0.263867,0.151257
-0.346860,-0.137479,0.079648,0.469515,-0.355178,0.058109,0.147124,-0.320224,0.079573,0.981995,0.954518,-1.756933,-1.441159,-0.354535,-0.513169,-0.166273,-0.921744,-0.260338,0.261800,-1.400000,1.400000,1.700000,0.867508,-0.251066,0.313758,0.157676,-0.076107,-0.263867,0.151257
-0.293515,-0.113655,0.083875,0.452520,-0.342946,0.054264,0.190595,-0.319948,0.070946,0.881035,0.859883,-1.738714,-1.452960,-0.285264,-0.439079,-0.141662,-0.907462,-0.253218,0.257262,-1.400000,1.400000,1.700000,0.873168,-0.253400,0.316203,0.153878,-0.077520,-0.263685,0.150829
-0.251635,-0.099620,0.087106,0.432722,-0.334768,0.041991,0.230208,-0.317267,0.065882,0.789015,0.776659,-1.715859,-1.469536,-0.199886,-0.356194,-0.107319,-0.894271,-0.234782,0.243647,-1.400000,1.400000,1.700000,0.877149,-0.257786,0.318053,0.148240,-0.079228,-0.261921,0.150829
-0.222695,-0.099793,0.084592,0.408730,-0.333590,0.023156,0.252336,-0.319595,0.062803,0.713022,0.723111,-1.682548,-1.493843,-0.132025,-0.270122,-0.049884,-0.880943,-0.202450,0.231247,-1.400000,1.400000,1.700000,0.881111,-0.265338,0.319825,0.140247,-0.080910,-0.254422,0.149353
-0.200223,-0.107071,0.079205,0.382638,-0.335911,0.001036,0.265724,-0.324429,0.060714,0.645035,0.684395,-1.644004,-1.522020,-0.072917,-0.182446,0.019107,-0.867545,-0.163165,0.219453,-1.399999,1.400000,1.700000,0.885066,-0.274476,0.321558,0.131074,-0.082580,-0.244053,0.147993
-0.190172,-0.122415,0.066827,0.344805,-0.339262,-0.016234,0.247056,-0.328060,0.055772,0.611044,0.680992,-1.604750,-1.565553,-0.111245,-0.197263,0.110861,-0.809327,-0.131871,0.205123,-1.373107,1.400000,1.690787,0.924540,-0.303309,0.330834,0.102175,-0.086786,-0.197463,0.134941
-0.189166,-0.145912,0.060017,0.309705,-0.336161,-0.020494,0.219529,-0.319159,0.050828,0.600056,0.695261,-1.548817,-1.608972,-0.164993,-0.238208,0.252466,-0.692049,-0.108207,0.184482,-1.287172,1.373507,1.602522,0.999077,-0.330614,0.332739,0.049843,-0.095279,-0.106752,0.098683
-0.206250,-0.185711,0.064340,0.280076,-0.320159,0.001262,0.174291,-0.285197,0.045879,0.635073,0.744869,-1.459537,-1.652159,-0.249570,-0.331402,0.493750,-0.456672,-0.099800,0.151223,-1.083172,1.294035,1.356181,1.143727,-0.354858,0.319902,-0.049342,-0.112346,0.072185,0.016021
-0.218985,-0.218820,0.074512,0.250115,-0.292190,0.014541,0.133005,-0.237568,0.048048,0.669804,0.773782,-1.316897,-1.675673,-0.324372,-0.402101,0.683847,-0.335546,-0.100167,0.134597,-0.840729,1.148345,1.099101,1.115604,-0.302335,0.220212,-0.105029,-0.106782,0.234075,-0.087751
-0.229545,-0.248583,0.087607,0.219989,-0.258237,0.023579,0.093696,-0.183106,0.053776,0.704391,0.792345,-1.147577,-1.689349,-0.394285,-0.461550,0.848344,-0.271555,-0.104142,0.125310,-0.579068,0.969543,0.836659,1.001083,-0.211425,0.077092,-0.138963,-0.089903,0.387437,-0.202076
-0.235029,-0.265598,0.124609,0.189323,-0.222254,0.036904,0.067988,-0.121336,0.061338,0.733139,0.782650,-1.020753,-1.639522,-0.438396,-0.451882,0.912030,-0.316919,-0.104142,0.125310,-0.381882,0.840563,0.679275,0.731223,-0.108978,-0.096325,-0.111098,-0.010404,0.510682,-0.282007
-0.239791,-0.293000,0.160527,0.165853,-0.192905,0.051829,0.051457,-0.064782,0.067638,0.758011,0.798010,-0.912208,-1.606958,-0.473998,-0.461997,0.979244,-0.345137,-0.114184,0.125861,-0.216943,0.740092,0.564612,0.490050,-0.038761,-0.225902,-0.089776,0.053205,0.607542,-0.339346
-0.243112,-0.341173,0.194271,0.156775,-0.176825,0.069950,0.053282,-0.018663,0.071416,0.775132,0.863480,-0.840232,-1.608922,-0.492576,-0.511683,1.053510,-0.339062,-0.146646,0.130459,-0.116513,0.696649,0.535404,0.306269,-0.033014,-0.267787,-0.081542,0.085025,0.651623,-0.351496
-0.286315,-0.426369,0.224141,0.166169,-0.151362,0.084588,0.057131,0.026817,0.066940,0.850645,0.968695,-0.772250,-1.623467,-0.533445,-0.542870,1.124344,-0.335295,-0.170782,0.136274,-0.048998,0.697079,0.574185,0.167046,-0.037418,-0.291401,-0.075757,0.100870,0.697883,-0.366773
-0.349460,-0.530077,0.252075,0.184800,-0.121207,0.097484,0.061991,0.071978,0.058337,0.955357,1.093784,-0.706266,-1.644305,-0.585458,-0.564807,1.193462,-0.332683,-0.190754,0.142699,0.002056,0.719447,0.646963,0.050104,-0.046899,-0.305880,-0.071196,0.108728,0.745232,-0.383614
-0.385088,-0.562504,0.250700,0.200113,-0.109300,0.107250,0.055300,0.080815,0.074771,1.046811,1.165500,-0.678056,-1.650416,-0.616915,-0.580873,1.224104,-0.326181,-0.199629,0.146393,-0.017865,0.775411,0.774015,0.048075,-0.061488,-0.300439,-0.064505,0.091834,0.765168,-0.409239
-0.398198,-0.564416,0.234939,0.204643,-0.110217,0.111685,0.044730,0.078542,0.091022,1.101685,1.207907,-0.666199,-1.646820,-0.633598,-0.594625,1.243698,-0.314722,-0.207635,0.149771,-0.081211,0.842092,0.911671,0.094207,-0.094361,-0.291349,-0.065362,0.070273,0.757543,-0.436538
-0.366266,-0.505294,0.190403,0.187603,-0.136786,0.105455,0.026404,0.054046,0.106907,1.083393,1.191688,-0.687049,-1.623809,-0.620734,-0.603752,1.243698,-0.293352,-0.213905,0.152516,-0.231404,0.930206,1.070528,0.236662,-0.163804,-0.274959,-0.081313,0.039378,0.694796,-0.467182
-0.306858,-0.415802,0.133982,0.168502,-0.161626,0.086401,0.009117,0.016146,0.118057,1.003292,1.119370,-0.690304,-1.592568,-0.576653,-0.582088,1.247491,-0.270368,-0.213368,0.153060,-0.414198,1.040223,1.158212,0.441662,-0.265639,-0.258938,-0.090069,0.016165,0.582508,-0.467740
-0.233712,-0.311127,0.071620,0.148370,-0.185600,0.060937,-0.007650,-0.028457,0.126839,0.892287,1.019004,-0.684759,-1.557211,-0.516963,-0.545030,1.254435,-0.246578,-0.209427,0.153060,-0.613288,1.161188,1.210304,0.677931,-0.383668,-0.243100,-0.095228,-0.003205,0.445453,-0.453255
-0.158555,-0.192737,0.049812,0.129040,-0.205094,0.011081,-0.009877,-0.087432,0.126484,0.751340,0.876300,-0.753766,-1.468904,-0.416271,-0.471712,1.213714,-0.279954,-0.178021,0.149378,-0.783595,1.303538,1.161939,0.901014,-0.475361,-0.169935,-0.030360,-0.047893,0.256792,-0.404588
-0.107667,-0.088459,0.041400,0.109990,-0.223657,-0.045290,-0.007223,-0.153046,0.129549,0.634854,0.744560,-0.843916,-1.357754,-0.300426,-0.389994,1.163790,-0.348676,-0.151554,0.130080,-0.963587,1.399220,1.105276,1.090610,-0.535170,-0.101284,0.022976,-0.085757,0.095717,-0.353274
-0.105320,-0.012406,0.059778,0.091501,-0.240360,-0.114688,0.005191,-0.231936,0.139808,0.567299,0.634755,-0.976346,-1.200923,-0.154280,-0.291481,1.095462,-0.488087,-0.134969,0.078808,-1.162950,1.399220,1.032025,1.213230,-0.531208,-0.041667,0.053244,-0.109970,-0.010178,-0.296670
-0.117830,0.033855,0.070606,0.087849,-0.247025,-0.124428,0.054541,-0.306287,0.158748,0.528816,0.564166,-1.097308,-1.026124,-0.104248,-0.203248,0.970099,-0.659637,-0.103352,-0.038440,-1.297644,1.400000,1.002049,1.275311,-0.517804,0.010005,0.055811,-0.121746,-0.079265,-0.250705
-0.137769,0.065216,0.077658,0.091616,-0.248670,-0.104335,0.122358,-0.378365,0.182028,0.504873,0.513190,-1.212531,-0.842346,-0.102279,-0.120158,0.816221,-0.847252,-0.064219,-0.188674,-1.399997,1.400000,0.993714,1.307118,-0.499678,0.057703,0.044526,-0.127301,-0.129944,-0.210060
-0.171851,0.043806,0.088458,0.100712,-0.208055,-0.062919,0.196824,-0.356005,0.203259,0.518091,0.497197,-1.332189,-0.578261,-0.156220,-0.132792,0.534796,-1.161202,-0.006849,-0.173483,-1.400000,1.261930,1.120680,1.162190,-0.488008,0.148099,0.016040,-0.123506,-0.181551,-0.158606
-0.204491,0.016621,0.090753,0.099963,-0.166508,-0.023190,0.254830,-0.321262,0.221865,0.527448,0.479574,-1.448810,-0.293644,-0.205369,-0.164570,0.251271,-1.403398,0.043134,-0.139237,-1.371376,1.077463,1.264473,1.067952,-0.466111,0.233368,-0.010811,-0.114413,-0.210583,-0.108300
-0.234242,-0.022110,0.076034,0.079524,-0.123098,0.013159,0.279912,-0.261756,0.235218,0.529083,0.458689,-1.559353,0.032025,-0.244929,-0.234631,-0.036439,-1.502073,0.078343,-0.066891,-1.285506,0.800214,1.441908,1.075102,-0.423761,0.308379,-0.034387,-0.094726,-0.194467,-0.060289
-0.256531,-0.052286,0.065013,0.044337,-0.094141,0.029977,0.274855,-0.217709,0.256433,0.521275,0.429190,-1.682318,0.273448,-0.270030,-0.303198,-0.268970,-1.482236,0.078558,-0.030667,-1.154069,0.603647,1.525415,1.143179,-0.327579,0.366570,-0.067456,-0.078556,-0.131355,-0.025773
-0.275087,-0.078181,0.055840,0.001778,-0.072413,0.037027,0.254729,-0.181395,0.281578,0.508746,0.395386,-1.811483,0.472728,-0.287899,-0.371013,-0.473892,-1.403141,0.061276,-0.012507,-0.999859,0.447437,1.561949,1.241716,-0.204486,0.416346,-0.105269,-0.064147,-0.044748,0.001992
-0.297702,-0.118878,0.022993,-0.047103,-0.066020,0.024203,0.218232,-0.143735,0.311275,0.499821,0.404466,-1.772574,0.626650,-0.285271,-0.412639,-0.406126,-1.339606,0.012253,-0.042960,-0.921488,0.370133,1.261456,1.287900,-0.065580,0.433975,-0.134428,-0.069339,0.029478,0.026897
-0.323923,-0.166259,-0.013461,-0.095421,-0.065924,0.008544,0.180053,-0.114036,0.335290,0.497212,0.433745,-1.722774,0.762797,-0.284360,-0.448712,-0.334108,-1.273712,-0.030843,-0.074609,-0.858447,0.301371,0.953295,1.335763,0.066450,0.448623,-0.155913,-0.076294,0.088661,0.050782
-0.357359,-0.227013,-0.057128,-0.142617,-0.078423,-0.012787,0.138507,-0.100257,0.347942,0.507235,0.503424,-1.651189,0.863405,-0.286883,-0.473682,-0.253582,-1.203093,-0.062087,-0.108650,-0.826062,0.249690,0.629777,1.386987,0.184736,0.457310,-0.162054,-0.086773,0.117763,0.072631
-0.397666,-0.323521,-0.098560,-0.178839,-0.109222,-0.046854,0.127320,-0.091612,0.354962,0.531999,0.654499,-1.594829,0.938269,-0.271042,-0.492853,-0.191167,-1.127358,-0.043876,-0.112373,-0.794956,0.197175,0.344797,1.434883,0.273115,0.460205,-0.161062,-0.092686,0.134695,0.086545
-0.441406,-0.437902,-0.138872,-0.209572,-0.149171,-0.087289,0.131313,-0.085535,0.359166,0.564132,0.846264,-1.546081,1.000261,-0.246020,-0.509124,-0.137809,-1.049069,-0.000939,-0.100938,-0.764491,0.144244,0.079093,1.481114,0.346539,0.460693,-0.156504,-0.096748,0.145542,0.096492
-0.549784,-0.554480,-0.176633,-0.222275,-0.185095,-0.131986,0.155664,-0.074393,0.368280,0.719838,1.041054,-1.508709,1.029701,-0.285806,-0.535428,-0.099172,-0.974698,0.019561,-0.084369,-0.715944,0.093183,-0.135264,1.507437,0.392210,0.460693,-0.152691,-0.096748,0.139714,0.107397
-0.650436,-0.650682,-0.213902,-0.231510,-0.217521,-0.170425,0.177157,-0.068767,0.380484,0.872349,1.211752,-1.473105,1.058217,-0.324279,-0.570664,-0.074700,-0.905798,0.038229,-0.072431,-0.669573,0.053928,-0.317714,1.526945,0.431397,0.463845,-0.147789,-0.096298,0.131543,0.124035
-0.735644,-0.706140,-0.250192,-0.233811,-0.242952,-0.196346,0.192936,-0.074171,0.398874,1.018483,1.334277,-1.441037,1.084888,-0.360130,-0.623766,-0.078555,-0.847833,0.053236,-0.069751,-0.627554,0.038284,-0.436368,1.532824,0.457618,0.471908,-0.140710,-0.093652,0.118682,0.152139
-0.787670,-0.735170,-0.268304,-0.228486,-0.253275,-0.200878,0.202685,-0.079413,0.413955,1.127641,1.420450,-1.434234,1.113646,-0.392007,-0.666006,-0.107219,-0.824054,0.066817,-0.068858,-0.602007,0.063144,-0.486351,1.525367,0.476581,0.453183,-0.129050,-0.088689,0.104765,0.211964
-0.823102,-0.750985,-0.277326,-0.219351,-0.256043,-0.194717,0.209418,-0.084575,0.427381,1.218307,1.488443,-1.440061,1.143445,-0.421895,-0.702813,-0.148284,-0.817368,0.079686,-0.068858,-0.584697,0.108252,-0.501999,1.511244,0.491914,0.421066,-0.115100,-0.082568,0.090320,0.287644
-0.806612,-0.732872,-0.258788,-0.190726,-0.228054,-0.178744,0.211155,-0.082812,0.435388,1.248760,1.491919,-1.463002,1.127581,-0.440787,-0.702814,-0.168744,-0.867972,0.084030,-0.068780,-0.626274,0.117159,-0.444516,1.503427,0.496543,0.398931,-0.107580,-0.083050,0.085979,0.321355
-0.776683,-0.707028,-0.233027,-0.157864,-0.194278,-0.167657,0.214836,-0.077553,0.438972,1.259215,1.476392,-1.479606,1.086487,-0.455319,-0.693703,-0.177168,-0.928277,0.085625,-0.069613,-0.682565,0.113105,-0.360587,1.497773,0.498893,0.388543,-0.096939,-0.084255,0.083526,0.344726
-0.719872,-0.665720,-0.192814,-0.116523,-0.148926,-0.166343,0.222407,-0.065298,0.433712,1.229673,1.422857,-1.483537,0.994928,-0.461131,-0.665177,-0.161521,-1.007986,0.081724,-0.069613,-0.768292,0.083131,-0.223759,1.496447,0.498893,0.401651,-0.080057,-0.086425,0.084850,0.347422
-0.640081,-0.605760,-0.145355,-0.070239,-0.095176,-0.157259,0.236408,-0.046269,0.425479,1.158046,1.326655,-1.460874,0.881283,-0.448619,-0.613527,-0.113789,-1.101985,0.074492,-0.069775,-0.848310,0.109237,-0.061977,1.477156,0.497012,0.408431,-0.047914,-0.097781,0.091555,0.331662
-0.548801,-0.536475,-0.094275,-0.021484,-0.037228,-0.144291,0.253623,-0.023852,0.415760,1.065377,1.209121,-1.424913,0.756599,-0.426944,-0.550315,-0.050017,-1.203127,0.065595,-0.069775,-0.925471,0.163384,0.112280,1.448882,0.495295,0.412046,-0.008142,-0.113730,0.100952,0.306673
-0.445262,-0.454383,-0.047351,0.021760,0.019929,-0.132102,0.292371,0.018097,0.390834,0.927766,1.045695,-1.355658,0.603332,-0.371195,-0.458975,0.068830,-1.306662,0.057431,-0.071025,-0.990582,0.248146,0.310800,1.354725,0.483850,0.401430,0.034035,-0.142768,0.127135,0.256998
-0.346541,-0.371748,-0.009809,0.057574,0.067786,-0.124943,0.334188,0.057983,0.359712,0.788040,0.872395,-1.276260,0.425119,-0.305913,-0.363710,0.207613,-1.396047,0.072866,-0.063676,-1.047673,0.337244,0.507568,1.228656,0.458892,0.382602,0.069628,-0.174360,0.162071,0.193736
-0.257448,-0.288022,0.008968,0.078530,0.097046,-0.127847,0.382146,0.093745,0.316194,0.644075,0.679335,-1.176570,0.196995,-0.221557,-0.260592,0.386281,-1.457136,0.135509,-0.038529,-1.088727,0.435019,0.700846,1.038749,0.406903,0.347347,0.092057,-0.211061,0.214521,0.103294
-0.212203,-0.236963,0.004078,0.065193,0.088483,-0.125647,0.360989,0.060183,0.277672,0.562167,0.554241,-1.035570,-0.047423,-0.166834,-0.224241,0.615158,-1.462323,0.157751,-0.030423,-1.079074,0.532743,0.822819,0.811297,0.302830,0.264628,0.102367,-0.238349,0.253354,-0.005395
-0.188885,-0.202240,-0.012646,0.034708,0.061009,-0.120894,0.305273,-0.008041,0.241648,0.511291,0.463134,-0.873916,-0.299982,-0.126928,-0.221277,0.869136,-1.439557,0.159792,-0.030423,-1.044068,0.630440,0.909136,0.565077,0.172717,0.158177,0.106616,-0.260929,0.285377,-0.123204
-0.210239,-0.206699,-0.039921,-0.007940,0.022932,-0.109799,0.212511,-0.111664,0.229642,0.544401,0.473676,-0.614030,-0.524850,-0.153864,-0.264075,1.087378,-1.309512,0.122572,-0.073135,-0.893682,0.715054,0.959432,0.359222,0.025500,0.041231,0.115828,-0.249890,0.253968,-0.207325
-0.232101,-0.213835,-0.056419,-0.043214,-0.008847,-0.095049,0.137506,-0.196358,0.225042,0.583173,0.495035,-0.361435,-0.722396,-0.189264,-0.304536,1.242426,-1.151978,0.090985,-0.108823,-0.739967,0.776472,1.038454,0.183789,-0.115057,-0.066864,0.132382,-0.233020,0.210373,-0.275211
-0.254978,-0.226322,-0.051363,-0.063744,-0.028031,-0.072988,0.098014,-0.243194,0.235252,0.633268,0.538028,-0.123402,-0.865310,-0.241598,-0.340326,1.271087,-0.939449,0.070664,-0.131016,-0.579584,0.791497,1.174942,0.069186,-0.242309,-0.157265,0.163627,-0.204489,0.142399,-0.310632
-0.274862,-0.239616,-0.025857,-0.070110,-0.029733,-0.046597,0.082263,-0.252719,0.254786,0.675118,0.571335,0.079664,-0.965898,-0.290786,-0.363337,1.252928,-0.736601,0.068137,-0.124067,-0.455654,0.774391,1.288622,-0.018731,-0.339274,-0.223248,0.201361,-0.179868,0.072579,-0.323224
-0.293252,-0.253313,0.009877,-0.069634,-0.022696,-0.018039,0.078382,-0.243589,0.278983,0.712848,0.599802,0.265258,-1.045328,-0.338406,-0.379959,1.211358,-0.538583,0.074505,-0.102547,-0.349943,0.741220,1.390903,-0.093308,-0.421101,-0.277026,0.242342,-0.157202,0.001831,-0.324009
-0.321331,-0.278965,0.060604,-0.056713,0.009856,0.012369,0.070236,-0.206461,0.297662,0.740877,0.611736,0.410653,-1.095279,-0.376920,-0.375159,1.142473,-0.374508,0.081707,-0.043427,-0.285246,0.692551,1.434511,-0.143392,-0.466363,-0.320658,0.280960,-0.143828,-0.065991,-0.314130
-0.350455,-0.308097,0.112958,-0.041098,0.045340,0.041824,0.056625,-0.173508,0.311680,0.763755,0.627283,0.542247,-1.141522,-0.408125,-0.357002,1.069584,-0.225357,0.090779,0.011589,-0.232502,0.647862,1.469591,-0.192975,-0.499537,-0.364374,0.317408,-0.131676,-0.124935,-0.304312
-0.381670,-0.344194,0.168570,-0.020091,0.086691,0.069374,0.032079,-0.148904,0.316378,0.776333,0.650053,0.646248,-1.180356,-0.424715,-0.312134,0.988679,-0.106043,0.103589,0.058400,-0.203662,0.611128,1.487615,-0.241561,-0.508535,-0.408262,0.349518,-0.121965,-0.166128,-0.294614
-0.442952,-0.387310,0.221534,0.015106,0.136779,0.101777,0.018138,-0.129577,0.314592,0.864001,0.687818,0.720266,-1.226241,-0.465284,-0.345650,0.918195,-0.022954,0.109059,0.058606,-0.175721,0.592235,1.501900,-0.282637,-0.513222,-0.437560,0.373176,-0.115864,-0.199069,-0.291151
-0.519268,-0.433936,0.273177,0.057400,0.191236,0.136608,0.009498,-0.112886,0.309565,0.989217,0.733083,0.779294,-1.275654,-0.517845,-0.418360,0.852919,0.042026,0.110860,0.035509,-0.148229,0.582261,1.514315,-0.319958,-0.515755,-0.459564,0.392608,-0.111567,-0.227884,-0.290921
-0.607625,-0.522327,0.321180,0.088229,0.213524,0.174015,0.005619,-0.131944,0.311214,1.143926,0.866475,0.769846,-1.300362,-0.564124,-0.466820,0.823137,0.057897,0.108212,0.009199,-0.082109,0.602014,1.527653,-0.335050,-0.527973,-0.479085,0.405630,-0.110263,-0.259201,-0.287901
-0.680136,-0.596982,0.354199,0.109156,0.225131,0.200144,0.001726,-0.151139,0.318194,1.271731,0.985091,0.755475,-1.321009,-0.602379,-0.507498,0.808374,0.067789,0.105036,-0.012728,-0.035036,0.625964,1.536698,-0.336685,-0.535409,-0.496792,0.416806,-0.109919,-0.286956,-0.285284
-0.720960,-0.644174,0.357256,0.109156,0.215379,0.203717,-0.002198,-0.170612,0.335835,1.345734,1.074166,0.731257,-1.333531,-0.624586,-0.532614,0.823647,0.067789,0.100805,-0.025889,-0.026054,0.658309,1.536698,-0.311406,-0.533279,-0.510872,0.424292,-0.111496,-0.307589,-0.285284
-0.730269,-0.651035,0.321310,0.088610,0.192421,0.195534,-0.016866,-0.192850,0.352883,1.380016,1.125760,0.713432,-1.346834,-0.635291,-0.553956,0.870923,0.058234,0.095688,-0.038351,-0.053754,0.688117,1.526031,-0.239539,-0.529823,-0.519314,0.430468,-0.112021,-0.329189,-0.290871
-0.723822,-0.637732,0.265862,0.057227,0.162860,0.181473,-0.036907,-0.216471,0.369634,1.394438,1.158617,0.698802,-1.360528,-0.640247,-0.573413,0.934201,0.044934,0.090128,-0.050464,-0.099798,0.716658,1.509800,-0.144375,-0.525702,-0.525902,0.435991,-0.112231,-0.351273,-0.300157
-0.691261,-0.591340,0.195277,0.004582,0.119794,0.162069,-0.064446,-0.240591,0.364467,1.349395,1.136780,0.639871,-1.351035,-0.613216,-0.569969,1.023813,-0.007816,0.086168,-0.053918,-0.130782,0.762893,1.485958,-0.002622,-0.521432,-0.525902,0.432606,-0.110339,-0.364110,-0.312989
-0.647690,-0.533899,0.129053,-0.051494,0.073310,0.140503,-0.094137,-0.267136,0.357243,1.284248,1.097387,0.557596,-1.330993,-0.574692,-0.558299,1.116164,-0.078669,0.082810,-0.054415,-0.171885,0.819509,1.453232,0.144072,-0.514670,-0.521235,0.424917,-0.109527,-0.370341,-0.326801
