joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
2.166515,-2.111658,-0.977257,-1.663466,-3.381063,6.834978,-2.822231,-1.286522,0.400629,-3.184640,3.035709,18.510559,0.654054,3.530905,0.752810,5.604607,-8.381456,0.774590,-1.595524,-9.013319,-0.225416,4.067817,-0.411338,-0.341138,0.000000,4.664399,0.000000,-7.414320,0.993097
1.585486,-2.284935,-3.152381,-0.848609,-2.688573,4.344869,-1.811290,-0.289781,2.091431,0.239870,3.512472,19.857517,-0.975664,0.969709,0.502145,6.361062,-7.812336,-3.798328,-0.716851,-1.344201,1.961842,-0.261372,-1.774180,0.872481,-0.222765,2.911210,0.077801,-5.946014,0.382274
1.294935,-2.371563,-4.239877,-0.441149,-2.342299,3.099725,-1.305771,0.208622,2.936796,1.952225,3.750843,20.503717,-1.790491,-0.311003,0.376803,6.739170,-7.527641,-6.084764,-0.277444,2.490546,3.055433,-2.426124,-2.455598,1.479298,-0.309503,2.034546,0.118466,-5.211789,0.076850
-0.229559,-2.388765,2.179742,0.296453,-1.863486,1.094250,0.308949,1.375842,-0.922643,6.028933,4.219222,0.000000,2.176532,-5.435435,-0.288656,-0.350875,-2.123010,-0.573361,3.738901,6.847580,-1.154888,-9.146348,0.821745,2.043930,-0.266238,0.076873,0.271222,-4.242691,-0.434959
-0.644787,-2.722962,3.617661,0.549753,-1.655884,0.408189,0.323455,1.463173,-1.791758,5.973176,4.450342,-4.948449,3.089184,-5.564284,-0.454459,-1.451558,-0.676215,-0.382236,3.239542,4.302322,-2.261169,-10.475135,1.143086,1.322263,-0.233954,-0.202718,0.222583,-3.750829,-0.611936
-1.475262,-3.391472,6.493633,1.056370,-1.240747,-0.963926,0.352477,1.637900,-3.530056,5.861890,4.912749,-14.764765,4.914620,-5.822200,-0.786072,-3.652978,2.217335,0.000000,2.240945,-0.788029,-4.473817,-13.133075,1.785821,-0.121021,-0.169392,-0.761902,0.000000,-2.767249,-0.965928
-2.321559,-3.925234,4.388136,0.642946,-0.579268,-2.814497,0.078706,2.089797,-2.236706,5.052817,4.387128,-12.947816,2.210263,-3.417021,-0.539902,-2.867329,2.643955,0.000000,0.747003,-0.152232,-2.086717,-10.193660,0.648177,-0.930309,-0.338668,-1.064826,-0.041893,-1.037354,-1.000847
-2.744757,-4.192183,3.335390,0.436233,-0.196251,-3.739864,-0.038789,2.315783,-1.590025,4.648316,4.124367,-12.039468,0.858048,-2.214417,-0.416806,-2.474535,2.857313,0.000000,0.000000,0.165682,-0.893135,-8.724003,0.079316,-1.334989,-0.423308,-1.216312,-0.125500,-0.172377,-1.018322
-1.336990,-2.088907,0.454921,0.158767,0.000000,-3.549260,-0.500631,1.450730,0.357088,2.447367,2.903932,-10.567344,-1.914316,-1.044264,-0.392210,-0.706500,2.983421,0.000000,0.000000,0.298056,1.010255,-2.205796,-0.595069,-2.218685,-0.819783,-1.713599,0.060456,1.674359,-0.991529
-1.037067,-1.167074,0.007400,0.105843,0.011498,-2.971993,-0.799892,0.701579,0.566976,1.672035,2.264923,-9.426702,-2.156949,-0.666478,-0.366321,-0.447106,2.929693,0.000000,0.000000,-0.141607,1.111697,0.015409,-0.785094,-2.465308,-0.673914,-2.077350,-0.003906,2.477527,-0.948662
-0.437179,0.676614,-0.887623,0.000000,-0.122306,-1.817342,-1.398353,-0.796708,0.986708,0.121325,0.986826,-7.144988,-2.642095,0.089091,-0.314513,0.000000,2.822083,0.000000,0.000000,-1.020898,1.314522,4.457679,-1.165038,-2.958423,-0.382164,-2.804714,-0.132626,4.083686,-0.862874
-0.300649,1.556233,-0.497860,-0.484723,-0.417235,-0.443533,-1.504317,-1.681886,0.399052,-1.266783,-0.341439,-1.465762,-1.547258,1.013705,0.044718,0.340521,2.230912,0.000000,0.000000,-0.732053,0.646815,7.796538,-0.858146,-2.268753,0.600111,-2.463731,-0.478290,4.453135,-0.719158
-0.232378,1.996058,-0.302953,-0.711429,-0.564700,0.243412,-1.557293,-2.124485,0.105206,-1.960868,-1.005608,1.374012,-0.999799,1.476035,0.224340,0.474924,1.935279,0.000000,0.000000,-0.587619,0.312941,9.466003,-0.704676,-1.923925,1.091267,-2.293213,-0.651129,4.637844,-0.647289
-0.322151,2.203897,-0.304529,-1.286888,-0.664347,1.325868,-1.529716,-2.666744,0.000001,-3.504825,-2.158082,7.522786,-0.943732,2.642816,0.815591,0.836396,1.433712,0.000000,0.000000,-1.760809,-1.289538,10.192579,-0.325125,-0.782955,1.100482,-0.098157,-0.568801,1.664380,-0.688756
0.034846,2.917926,-1.248014,-1.207067,-0.476730,1.804058,-1.542308,-3.469888,0.172235,-4.833597,-3.125238,10.246891,-1.233327,3.798303,1.312807,0.354910,0.910085,0.000000,-0.145841,-0.260815,-1.039667,9.092082,-0.450605,-1.379442,1.423383,0.995731,-0.769768,0.296630,-1.365900
0.748856,4.346071,-3.135023,-1.047447,-0.101525,2.760466,-1.567532,-5.076255,0.579883,-7.491237,-5.059648,15.695245,-1.812567,6.109376,2.307260,-0.608104,-0.137123,0.000000,-0.437526,2.739213,-0.539905,6.891298,-0.701618,-2.572471,2.069218,3.183487,-1.171727,-2.438804,-2.720237
0.432573,4.212120,-3.704798,-0.482172,-0.033838,1.494341,0.736674,-5.448011,1.490233,-6.643701,-4.727143,13.209612,-2.423644,2.828230,2.094141,-1.741707,0.876349,4.209893,-0.691494,1.828152,0.846150,1.000437,-0.324374,-1.152688,2.064507,4.414821,-1.350334,-4.248603,-2.576792
0.274433,4.145189,-3.989749,-0.199528,0.012672,0.861263,1.888846,-5.633970,1.945450,-6.220010,-4.560950,11.966896,-2.729227,1.187614,1.987605,-2.308565,1.383108,6.314998,-0.818493,1.418966,1.539224,-1.945144,-0.135761,-0.442809,2.062170,5.030576,-1.439660,-5.153604,-2.505097
-1.338211,3.832734,-3.183232,-0.683627,0.222453,-0.522962,4.193876,-5.565080,1.560341,-0.374430,-4.855630,7.122752,-2.313174,-0.966424,2.809294,-3.169870,1.867753,2.350643,-0.123851,0.000000,2.865308,-7.812512,0.578588,7.747510,1.325493,4.222912,-1.839612,-2.562060,-0.925773
-1.439965,3.392814,-2.675641,-0.445686,0.568083,-0.648758,4.156802,-4.857957,1.359722,1.091868,-4.503932,5.497137,-2.126949,-1.048710,2.757904,-3.213590,1.778987,1.959907,0.083357,-1.096679,3.161532,-8.064239,0.545919,8.836007,0.753447,4.019281,-1.621585,-1.640560,-0.593279
-1.643401,2.512830,-1.660352,0.000000,1.259321,-0.900318,4.082446,-3.443518,0.958432,4.024297,-3.800312,2.245728,-1.754404,-1.213214,2.654991,-3.300852,1.601371,1.178361,0.497755,-3.428938,3.753796,-8.567282,0.480527,11.012486,-0.390652,3.611827,-1.185462,0.202465,0.000000
-0.813356,1.997144,-1.495607,0.544088,2.045250,-0.895509,3.344981,-1.403821,0.759848,4.427821,-3.365478,1.199110,-1.686908,-0.780296,2.246123,-3.541595,1.412951,1.237226,0.753982,-4.711113,3.667343,-6.412700,0.453937,7.468578,-0.603771,2.717713,-0.562784,0.154129,0.088971
-0.398310,1.739276,-1.413224,0.801046,2.438235,-0.893097,2.976213,-0.383902,0.660548,4.629567,-3.148028,0.675767,-1.653148,-0.563823,2.041663,-3.661931,1.318727,1.266652,0.882100,-5.352204,3.624089,-5.335312,0.440639,5.696483,-0.710335,2.270616,-0.251429,0.129958,0.097596
0.184429,1.437928,-1.934332,1.053959,3.098412,-1.096692,1.521897,2.094600,0.337654,3.467041,-2.565119,0.760754,-1.255520,0.262833,0.351690,-3.601754,1.337010,1.390396,0.000012,-5.630839,1.695427,-0.429315,-0.078982,1.724321,-0.398782,0.732176,0.064030,-0.067337,-0.020005
0.057931,1.533142,-2.040206,1.099816,3.287210,-1.094215,1.149184,2.610520,0.152860,3.014040,-2.794746,0.524648,-1.158844,0.267647,0.014725,-3.537184,1.348969,1.287007,-0.036179,-5.803494,1.268336,1.270003,-0.005549,1.467125,-0.398755,0.532962,0.152707,-0.075002,-0.075000
-0.195093,1.723545,-2.251894,1.191500,3.664720,-1.089228,0.403720,3.642294,-0.216741,2.107942,-3.253965,0.000000,-0.965461,0.277233,-0.659197,-3.407955,1.372856,1.080182,0.000000,-6.148669,0.414136,4.668658,0.000000,0.952780,-0.398716,0.000000,0.330058,0.000000,-0.164986
-0.646199,1.694166,-2.269476,0.759940,3.420271,-1.200611,-0.097898,4.212582,-0.323897,1.247996,-3.138396,-0.395178,-0.709233,0.042531,-1.479088,-3.207195,1.074392,0.976282,-0.611702,-5.908427,0.091305,6.949273,0.149298,0.476727,-0.244792,-0.438257,0.367439,0.055946,-0.154286
-0.871755,1.679488,-2.278281,0.544173,3.298073,-1.256310,-0.348704,4.497737,-0.377476,0.818056,-3.080627,-0.618961,-0.581128,-0.049879,-1.889028,-3.106850,0.925162,0.924340,-0.863287,-5.788335,-0.046730,8.089587,0.153273,0.238711,-0.143470,-0.724648,0.386132,0.129079,-0.148936
-0.892863,1.972923,-1.738316,-0.082801,2.917277,-1.314805,-0.712220,2.259946,-0.250288,-0.355220,-2.863474,-0.468108,0.000000,0.753827,-3.440282,-4.047492,0.627336,-0.254218,0.148104,-3.565407,-0.780201,9.557912,0.292385,-0.299356,0.000000,-0.737699,0.315315,0.167605,0.000000
-1.041785,2.116008,-1.473543,-0.488631,2.900577,-1.233805,-1.222424,0.829609,-0.120417,-0.197351,-2.750593,-0.226200,0.358396,-0.473310,-3.208801,-4.621011,0.518751,-1.816815,0.058641,-2.351508,-1.078361,9.535959,0.301021,-0.324833,0.091608,-0.345000,0.304466,0.253055,0.006904
-1.339665,2.402221,-0.943998,-1.300308,2.867214,-1.071817,-2.242860,-2.031140,0.000000,0.118405,-2.524860,0.257628,1.083302,-2.927676,-2.745855,-5.768132,0.301582,-4.942131,0.000000,0.076377,-1.674709,9.492171,0.318259,-0.375789,0.201748,0.440418,0.282768,0.423963,0.061212
-1.742601,1.783460,-0.193853,-2.482088,2.568269,-1.162292,-2.964368,-3.231555,-0.119793,0.598848,-1.905452,0.609015,1.708326,-3.053658,-2.076973,-4.945192,0.187042,-3.230633,-0.430331,1.501876,-1.842284,7.629091,0.324249,-0.290912,0.411078,1.040116,0.328398,0.793224,-0.047310
-1.944077,1.474099,0.181206,-3.072970,2.418818,-1.207535,-3.325130,-3.831768,-0.249353,0.839084,-1.595770,0.784706,2.020838,-3.116669,-1.742554,-4.533757,0.129777,-2.345357,-0.585344,2.214622,-1.926084,6.697619,0.327253,-0.248480,0.515740,1.339960,0.351215,0.977854,-0.101569
-0.917742,-1.025544,1.057334,-4.097009,-1.226343,-1.355954,-2.406158,-3.905106,0.000000,0.812536,5.786430,0.403180,1.841579,0.000000,-2.717876,-4.508498,0.509435,0.000000,0.533669,4.484179,-2.217562,6.245810,1.131058,-1.193923,1.411213,2.570722,1.934590,2.444144,-1.001258
-0.547564,-1.760268,1.286535,-3.879007,-2.484167,-1.204022,-1.738110,-3.166202,0.384665,0.442064,7.938048,0.831381,1.181416,0.334173,-2.460420,-3.128253,0.502326,0.418097,-0.564840,4.134095,-1.713461,4.482114,1.263148,-1.589224,1.054725,1.944969,2.249270,1.214654,-1.116193
0.192741,-3.229843,1.745036,-3.443302,-5.000003,-0.900251,-0.402145,-1.688653,1.175421,-0.298846,12.241891,1.687847,-0.138813,1.084071,-1.945707,-0.368011,0.488146,1.165596,-2.761900,3.434244,-0.705400,0.955063,1.527393,-2.379936,0.341827,0.693613,2.878801,-1.244233,-1.346143
1.856431,-4.875263,1.674046,-2.552313,-5.290857,-0.232283,-0.597260,1.785755,1.384471,-2.553838,14.052928,1.513851,-0.743809,1.176625,4.983032,-0.065353,-0.043526,0.836460,-5.497066,1.025090,1.610531,0.441551,0.603318,-2.637117,0.021201,0.695693,2.537798,-3.244939,-0.544152
2.688316,-5.698086,1.638594,-2.106888,-5.436417,0.101690,-0.694831,3.522986,1.489030,-3.681409,14.958787,1.426893,-1.046324,1.222931,8.447485,0.085974,-0.309356,0.671916,-6.864773,-0.179455,2.768524,0.184810,0.141299,-2.765770,-0.139105,0.696753,2.367363,-4.245362,-0.143174
1.329005,-6.634276,1.371609,-0.822999,-3.057467,0.355532,-0.811535,3.752500,1.523788,-1.931453,8.408821,1.024935,-1.301884,0.855593,2.163817,0.564127,-0.807548,0.016644,0.794254,-1.824838,3.948790,-0.473034,-0.396186,-0.589067,-0.210357,0.453451,0.088225,-3.144861,0.712922
1.070762,-6.329911,1.329400,-0.578431,-2.698217,0.444680,-0.894776,3.433493,1.386558,-1.496762,6.615740,0.925041,-1.230353,0.719588,1.393695,0.792727,-0.896384,-0.059026,1.440082,-1.618937,3.674811,-0.732028,-0.413388,-0.018382,-0.095093,0.226474,-0.472156,-2.857393,0.597504
0.554273,-5.721186,1.244993,-0.089289,-1.979762,0.622993,-1.061281,2.795425,1.112090,-0.627345,3.029543,0.725257,-1.087286,0.447573,-0.146519,1.249968,-1.074086,-0.227000,2.731677,-1.207075,3.126812,-1.250023,-0.447834,1.123038,0.000000,-0.227511,-1.592968,-2.282476,0.366635
0.690132,-4.009481,0.960515,0.364412,-1.804656,0.963890,-1.469837,1.582426,0.726606,-0.340214,-0.129426,0.472426,-1.002425,0.149192,-0.107846,1.204349,-1.056935,-0.348938,1.472240,-0.222963,1.601309,-1.114804,-0.613654,1.227938,0.254849,-0.401755,-1.695270,-1.278940,0.076424
0.758058,-3.153576,0.818264,0.591257,-1.717088,1.134327,-1.674099,0.975901,0.533849,-0.196651,-1.708925,0.346003,-0.959983,0.001343,-0.088505,1.181527,-1.048343,-0.409902,0.842499,0.269088,0.838542,-1.047170,-0.696552,1.280370,0.314555,-0.488870,-1.746400,-0.777154,-0.068682
1.053220,-0.777131,0.593822,0.480838,-1.178923,0.879034,-1.843155,0.356187,0.106010,-0.076383,-4.944057,0.514329,-0.716486,-0.110653,-0.306682,1.077771,-0.901085,-0.531513,-1.134712,1.919377,-0.844643,-1.647645,-1.246285,0.809926,0.238913,-0.562055,-1.313592,1.072069,-0.317561
1.081772,-0.156705,0.547410,0.457504,-0.785956,0.783374,-1.860008,0.309969,-0.005776,0.008050,-5.444050,0.705227,-0.523775,-0.249265,-0.044449,1.104251,-0.888951,-0.513989,-0.612194,2.217507,-0.915885,-1.961404,-1.385337,0.607333,0.211990,-0.818448,-1.240560,1.890314,-0.417428
1.138878,1.084192,0.454590,0.410834,0.000000,0.592052,-1.893720,0.217515,-0.229348,0.176892,-6.444037,1.087026,-0.138346,-0.526492,0.480022,1.157214,-0.864670,-0.478941,0.432862,2.813804,-1.058370,-2.588952,-1.663458,0.202134,0.158134,-1.331247,-1.094493,3.526840,-0.617167
0.723448,1.520090,0.289671,0.394233,0.995047,0.482059,-2.089521,1.098703,-0.399239,0.756353,-5.774689,0.808418,-0.007427,-1.178272,1.172371,1.102591,-0.951977,-0.869617,1.681955,2.511221,-0.534910,-2.546066,-1.813632,-0.573647,-0.269660,-1.608480,-0.615355,2.990221,-0.438904
0.515713,1.738012,0.207204,0.385924,1.510561,0.427052,-2.187382,1.539287,-0.484173,1.046079,-5.439905,0.669096,0.038690,-1.504155,1.518524,1.075257,-0.995609,-1.064942,2.306481,2.359894,-0.273162,-2.524573,-1.888669,-0.961530,-0.483567,-1.747067,-0.375771,2.721851,-0.373518
-0.208780,1.875679,0.295404,0.252667,1.764145,0.355755,-2.459466,2.178137,-0.205472,2.264541,-2.409861,-0.292246,0.114517,-1.889208,1.527076,1.464581,-1.622845,-1.300673,0.725397,1.097307,1.290891,-2.626216,-2.150458,-0.972678,-1.053149,-1.149974,-0.160406,0.899737,0.000000
-0.342993,1.616879,0.247307,0.379062,1.979668,0.360623,-2.504750,2.087706,-0.062808,2.464062,-1.166984,-0.379237,0.155294,-1.864997,0.966136,1.607703,-1.846224,-1.334930,1.745756,0.982104,1.184693,-2.890605,-2.471387,-0.700486,-1.269557,-0.907878,-0.181116,0.568649,-0.054370
-0.611411,1.099262,0.151110,0.631860,2.410729,0.370359,-2.595315,1.906835,0.222526,2.863151,1.318857,-0.553223,0.236849,-1.816571,-0.155759,1.893970,-2.292979,-1.403445,3.786509,0.751710,0.972286,-3.419411,-3.113222,-0.156096,-1.702367,-0.423670,-0.222535,-0.093538,-0.091845
-0.782959,0.654230,0.066890,0.549554,1.905684,-0.075863,-2.277446,0.837281,0.316755,2.792370,2.122486,-0.609825,-0.140235,-1.883852,-2.662843,1.974490,-2.208853,-1.491134,1.262201,0.385143,0.587180,-3.288263,-2.987838,0.403866,-1.667348,-0.177475,-0.158777,-0.330670,-0.269867
-0.868772,0.431724,0.016519,0.508421,1.653229,-0.298995,-2.118591,0.302501,0.363889,2.757072,2.524424,-0.638150,-0.328800,-1.917577,-3.916600,2.014846,-2.166891,-1.535048,0.000000,0.201862,0.394624,-3.222823,-2.925259,0.683895,-1.649912,-0.036249,-0.146081,-0.449261,-0.358894
-1.548034,-1.288600,-0.187194,0.442269,0.770751,-0.537977,-1.132011,0.000000,-0.341128,2.884734,2.864009,-0.095148,-0.949144,-1.859918,-3.507382,1.415336,-2.157116,-0.976370,0.000000,-0.126740,-0.368935,-1.651829,-2.853435,0.887170,-1.388025,-0.346269,0.000000,-0.327371,-0.561016
-1.072308,-1.325354,-0.400573,0.506513,0.752994,-0.579638,-0.666156,0.430195,-0.262670,2.402312,2.629310,-0.040825,-1.275228,-1.593027,-2.673145,0.800595,-1.660058,-0.693665,0.000000,-0.122881,-0.716835,-0.553179,-2.606094,0.875156,-1.621561,-0.614874,0.177798,-0.070478,-0.726097
-0.120744,-1.398832,-0.827359,0.634998,0.717465,-0.662954,0.265631,1.217346,-0.105728,1.437289,2.159846,0.067834,-1.927423,-1.059169,-1.004440,-0.428998,-0.665817,-0.128195,0.000000,0.000000,-1.412675,1.644292,-2.111307,0.851096,-2.088633,-1.152116,0.590960,0.443355,-1.056270
0.533806,-0.777645,-1.158965,0.684528,0.708924,-0.685843,0.958347,1.393954,-0.457039,-0.199360,0.010532,-0.039242,-2.268730,-0.178215,0.347999,-1.528862,1.207697,0.327945,0.000000,-0.131725,-2.101758,2.946538,-1.241103,0.683011,-3.166676,-1.229324,1.382728,1.150025,-1.928452
0.861111,-0.467025,-1.324776,0.709291,0.704649,-0.697285,1.304728,1.482255,-0.632708,-1.017749,-1.064223,-0.092784,-2.439385,0.262293,1.024275,-2.078837,2.144525,0.556034,0.000000,-0.140016,-2.446309,3.597686,-0.805959,0.598958,-3.705727,-1.267924,1.778638,1.503385,-2.364567
1.473086,0.516473,-1.507638,1.016442,1.039752,-0.147211,2.009518,1.757700,-0.586324,-2.955943,-4.138416,0.102242,-1.504497,1.103792,2.750777,-2.337992,2.734539,0.870077,0.000000,-0.716050,-2.596128,2.854913,-2.069959,-0.284663,-2.394696,0.518898,1.122226,0.225696,-2.527089
1.625009,0.682500,-1.411264,0.888841,0.799087,-0.146485,2.298434,1.747409,-0.441444,-3.393704,-4.759762,0.046369,-1.076828,1.310471,3.283277,-2.219208,2.479598,0.990286,0.000000,-1.044422,-2.099547,2.487892,-2.569401,-0.248301,-1.841994,0.551948,0.648838,-0.436136,-2.308236
1.928799,1.014504,-1.218506,0.633641,0.317781,-0.145028,2.876152,1.726787,-0.151701,-4.269052,-6.002221,-0.065358,-0.221552,1.723745,4.348090,-1.981597,1.969701,1.230653,0.000000,-1.701051,-1.106450,1.753861,-3.568137,-0.175565,-0.736653,0.618027,-0.297860,-1.759652,-1.870534
1.584472,0.573669,-0.900009,-0.120312,-1.120477,-0.378899,3.260155,0.208206,-0.073896,-4.047215,-5.652234,0.090557,0.379073,1.693317,3.379785,-1.454613,1.246238,1.532481,-0.338784,-1.604304,-0.144361,0.036889,-4.019374,0.530912,-0.283368,0.165934,-0.593165,-1.934477,-0.805740
1.412253,0.353244,-0.740732,-0.497270,-1.839535,-0.495815,3.452022,-0.551064,-0.023328,-3.936142,-5.477038,0.168511,0.679362,1.678029,2.895521,-1.191074,0.884464,1.683332,-0.508155,-1.555869,0.336681,-0.821555,-4.244834,0.884113,-0.037817,-0.060111,-0.740789,-2.021812,-0.273339
1.420318,-1.277147,-0.219344,0.307796,-1.004848,-0.415691,3.077336,-3.389277,0.129485,-4.484427,-0.354844,0.609588,0.827941,2.204970,-0.235911,0.221308,0.505990,0.970584,-5.250134,-1.218164,1.193914,-3.648484,-3.750420,1.403968,-0.644000,0.346394,-0.078727,-0.567368,0.744760
1.432876,-1.345985,-0.225214,0.248165,-0.760886,-0.326585,2.958555,-3.090258,0.142193,-4.395357,0.919360,0.707711,0.949671,2.250737,-0.592712,0.578569,0.394170,0.976702,-3.984768,-1.261538,1.359969,-4.008746,-3.260018,1.545951,-0.824212,0.465541,-0.016537,0.015221,0.826062
1.457920,-1.483601,-0.236946,0.128882,-0.272891,-0.148346,2.720822,-2.492022,0.167602,-4.216981,3.467897,0.903935,1.193094,2.342163,-1.306326,1.293114,0.170496,0.988892,-1.453674,-1.348230,1.692045,-4.729128,-2.278981,1.829866,-1.184617,0.703825,0.107851,1.180472,0.988643
1.361258,-0.906865,-0.243613,-0.026396,0.113418,0.165074,2.283462,-1.682337,0.178206,-3.687173,4.037502,0.777083,1.469588,1.966718,-1.222391,1.207033,0.308575,0.818967,-0.688519,-0.766790,1.389024,-4.132247,-0.617370,1.957361,-0.829193,0.488040,-0.176458,1.635243,0.712799
1.312974,-0.618526,-0.246956,-0.104037,0.306575,0.321791,2.064870,-1.277555,0.183513,-3.422415,4.322466,0.713686,1.607892,1.779073,-1.180474,1.164028,0.377624,0.734037,-0.305968,-0.476107,1.237571,-3.833973,0.213413,2.021180,-0.604333,0.380166,-0.318619,1.862690,0.574908
0.561366,0.077082,-0.079075,-0.253657,0.094435,0.416585,1.767419,-0.963871,0.061794,-1.823753,4.020405,0.495833,1.866155,1.018995,-0.702600,0.606436,0.736523,0.153781,-0.640098,0.826702,0.159660,-2.686352,2.116777,1.670851,0.000000,0.162351,-0.526266,1.345081,0.198635
0.188056,0.241952,-0.084093,-0.530450,-0.142787,0.241657,1.234914,-0.850846,0.065175,-1.030558,3.773746,0.307611,1.724175,0.797769,-0.538915,0.520581,0.849950,0.034316,-0.657000,0.942636,-0.054979,-2.222675,2.593924,1.329481,0.188376,0.135330,-0.485443,1.130190,0.074449
-0.558621,0.571699,-0.094127,-1.084040,-0.617252,0.000000,0.169774,-0.624727,0.071935,0.555971,3.280199,0.000000,1.440109,0.355247,-0.211498,0.348848,1.076776,-0.204631,-0.690772,1.174465,-0.484285,-1.295149,3.548148,0.646626,0.423599,0.081283,-0.403766,0.700323,-0.173928
-1.576616,0.510579,-0.098993,-1.325041,-0.491220,-0.207631,-0.544377,-0.101230,0.009463,2.333555,2.746171,-0.659488,0.961510,-0.284630,-0.224194,0.143009,1.203632,-0.160443,-0.495176,1.242304,-0.704920,-0.289023,4.393768,0.284766,0.799356,0.004312,-0.375425,0.393641,-0.486036
-2.085672,0.480041,-0.101430,-1.445591,-0.428220,-0.257339,-0.901474,0.160514,-0.014516,3.222436,2.479285,-0.954824,0.722247,-0.604574,-0.230549,0.026733,1.267105,-0.138355,-0.397398,1.276278,-0.815263,0.242916,4.816747,0.103848,0.987266,-0.022781,-0.361269,0.240315,-0.642103
-3.215940,0.227544,0.107744,-0.660406,0.578190,-0.232341,0.076418,0.915822,0.076279,5.304682,2.051622,-1.321732,-0.335579,-1.816344,-1.788116,-0.216734,1.668489,-0.416778,-0.267678,2.234268,-1.392502,0.000000,5.966372,1.550705,3.170737,-0.076510,-1.084919,0.462401,-0.672163
-3.031071,0.573605,0.230465,-0.390648,0.572736,-0.392306,0.716938,0.910647,0.129569,5.155125,1.367807,-1.218911,-0.187030,-1.836263,-3.374669,-0.177178,1.399329,-0.230623,-0.137918,2.645263,-1.751769,-0.908187,5.185390,1.579937,3.202849,-0.089062,-1.085595,0.555299,-0.421421
-2.661157,1.265733,0.475912,0.148923,0.561786,-0.712236,1.998024,0.900251,0.236150,4.855707,0.000000,-1.013197,0.110097,-1.876016,-6.547804,0.000000,0.860901,0.141721,0.121625,3.467183,-2.470265,-2.811274,3.623048,1.638323,3.266911,0.000000,-1.086892,0.741075,0.080109
-1.601197,0.188909,0.820313,-0.108382,-0.435386,-1.322619,2.440682,1.385897,0.427350,3.152952,0.574315,-1.826424,-0.010784,-1.853031,-5.878663,0.591385,0.229903,0.236577,0.787224,2.779317,-1.785080,-4.905441,1.243532,2.155715,4.132041,0.081276,-1.699926,1.598104,-1.126072
-1.071246,-0.349484,0.992521,-0.237032,-0.933968,-1.627819,2.662036,1.628731,0.522958,2.301645,0.886607,-2.233052,-0.071223,-1.841554,-5.544177,0.936109,-0.085586,0.284007,1.120026,2.435429,-1.442526,-5.952555,0.000000,2.414432,4.564651,0.178997,-2.006459,2.026628,-1.729152
-1.248445,-1.208749,0.685402,0.787464,0.201099,-0.837048,1.260828,0.875238,-0.316523,1.641268,0.544810,-4.632749,0.350169,-0.765604,-2.849111,0.710371,-1.163244,-0.277384,-0.101656,0.966673,-1.414895,-6.455134,-3.665230,2.734634,-0.334828,0.887476,-1.509934,0.909178,-2.818366
-0.788665,-0.862488,0.382881,0.914437,0.313291,-0.651370,0.906089,0.487353,-0.349572,1.056778,0.260520,-5.159157,0.233456,-0.366595,-1.659083,0.403190,-1.410823,-0.362732,-0.141858,0.483614,-1.607209,-5.471792,-4.765257,2.564634,-1.693565,0.876018,-0.964116,0.577060,-2.308279
0.130939,-0.169894,-0.222164,1.168311,0.537616,-0.280036,0.196649,-0.288396,-0.415616,0.000000,-0.307971,-6.211731,0.000000,0.431409,0.720897,-0.211197,-1.905878,-0.533393,-0.222196,-0.482456,-1.991804,-3.504928,-6.893269,2.224542,-4.410782,0.853045,0.127541,0.000000,-1.287979
1.543261,0.902857,-0.401755,1.071833,0.496157,-0.415868,0.223604,-0.761645,-0.401675,-2.198690,-1.943105,-6.057818,-1.587015,1.353094,2.206981,-0.938347,-2.194744,-0.606882,-0.003039,-1.286656,-0.865178,-0.594123,-5.555889,1.198787,-4.384668,0.955217,1.301254,0.720300,-0.587985
2.249475,1.439279,-0.491556,1.023575,0.475419,-0.483786,0.270747,-0.998284,-0.394700,-3.241986,-2.760726,-5.980773,-2.354860,1.813960,2.950058,-1.301944,-2.339160,-0.643623,0.106551,-1.688786,-0.301799,0.861436,-4.887077,0.685844,-4.371552,1.006294,1.888151,1.086652,-0.237921
3.514326,1.774938,-0.757770,0.893477,1.446914,-0.064351,0.000000,-0.337839,-0.996482,-6.238881,-4.011184,-5.239664,-3.658059,3.367986,5.612669,-1.449002,-2.113013,-0.947082,2.254911,-2.283576,0.808881,4.612876,-1.919654,1.575783,-2.818266,2.057061,2.372512,0.000000,0.921714
3.612764,1.562728,-0.670931,0.864757,1.086696,0.187809,0.158198,-0.264557,-1.039315,-6.667730,-3.706935,-5.231860,-3.936333,3.816988,4.698816,-1.353988,-2.084848,-0.932703,2.835194,-2.594446,1.263990,5.643614,-1.000936,1.461229,-2.386182,1.540513,2.143890,0.019208,1.071450
3.809925,1.138415,-0.497302,0.807381,0.366347,0.692143,0.373600,-0.118014,-1.125066,-7.525948,-3.098696,-5.216676,-4.493179,4.715298,2.871481,-1.164080,-2.028689,-0.904014,3.995977,-3.216395,2.174312,7.705528,0.836410,1.232226,-1.522197,0.507540,1.686808,0.169851,1.370990
